Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 40-44, male",SP.POP.4044.MA,Afghanistan,AFG,222641,225400,228700,232523,236925,241916,246223,251213,256614,262061,267323,271224,274954,278550,282214,286042,287354,288573,289158,288464,286231,278265,269462,260566,252370,245623,241585,239256,240148,246054,257657,275862,299892,326012,349772,368784,381439,388747,393676,400005,410001,422589,439543,459125,479009,497871,514607,529690,544480,561101,581025,603723,630804,661480,694356,728304,763452,798610,833686,869000,904000,937000,972000,1007000,1041000,1076000,1110000,1144000,1179000,1216000,1257000,1299000,1344000,1393000,1447000,1508000,1574000,1646000,1722000,1798000,1872000,1942000,2010000,2075000,2138000,2200000,2259000,2318000,2372000,2417000,2449000
"Population ages 40-44, male",SP.POP.4044.MA,Albania,ALB,37507,37627,37492,37407,37898,39240,41334,44384,48050,51559,54245,56333,57757,58759,59963,61754,63841,66481,69269,71736,73686,75169,76301,77128,77842,78553,79209,79919,80711,82599,84399,84209,84194,84327,84535,84721,89541,94991,100697,106088,110653,111311,111852,111445,110140,107981,104982,101100,96805,92780,89536,88104,87566,87549,87729,88055,87167,86471,85863,86000,86000,88000,89000,91000,93000,95000,97000,99000,100000,101000,103000,104000,105000,106000,106000,107000,108000,109000,110000,109000,107000,103000,98000,92000,86000,80000,75000,71000,67000,64000,62000
"Population ages 40-44, male",SP.POP.4044.MA,Algeria,DZA,229476,231015,230278,228960,229694,233930,239631,248514,259806,272269,285082,297527,310803,323769,334768,342651,345765,346044,344445,342509,341321,341954,344218,348281,354371,362886,372956,384978,400854,423589,454704,494078,542243,594279,642757,683237,715731,740171,759598,779396,802912,831006,861511,893031,922928,949465,974549,997431,1019361,1041974,1065971,1091672,1119862,1151416,1188397,1232356,1283824,1343303,1408109,1474000,1538000,1605000,1667000,1724000,1776000,1820000,1855000,1881000,1900000,1911000,1917000,1917000,1912000,1901000,1877000,1840000,1791000,1732000,1667000,1606000,1556000,1515000,1485000,1469000,1478000,1514000,1578000,1668000,1778000,1894000,2009000
"Population ages 40-44, male",SP.POP.4044.MA,Angola,AGO,121413,122292,122965,123447,123828,124115,122838,121614,120822,120932,122274,124337,127733,131999,136538,140909,144093,147289,150477,153676,156909,159399,162429,165724,168909,171922,173739,174956,177154,182708,192862,206066,224019,244178,262746,277553,287644,294503,299586,305230,312783,320664,330367,341443,353149,365104,376212,388066,400952,415394,431708,448699,467664,488310,510287,533354,556849,581656,607115,632000,657000,679000,701000,722000,746000,772000,799000,828000,860000,892000,924000,955000,987000,1019000,1053000,1089000,1125000,1163000,1204000,1249000,1299000,1352000,1410000,1472000,1537000,1606000,1675000,1749000,1823000,1897000,1968000
"Population ages 40-44, male",SP.POP.4044.MA,Antigua and Barbuda,ATG,1096,1034,969,912,883,889,939,1033,1140,1214,1229,1189,1096,983,899,868,898,977,1085,1196,1291,1381,1450,1501,1533,1555,1547,1519,1478,1431,1394,1483,1605,1750,1896,2026,2139,2232,2318,2413,2527,2592,2650,2697,2748,2835,3038,3292,3552,3750,3849,3846,3747,3582,3400,3232,3070,2914,2783,2700,2700,2700,2800,2900,3100,3100,3200,3200,3200,3200,3200,3300,3300,3400,3400,3500,3600,3700,3700,3800,3800,3800,3800,3800,3700,3700,3600,3600,3600,3600,3500
"Population ages 40-44, male",SP.POP.4044.MA,Argentina,ARG,652897,664515,678820,694826,711030,726388,739663,752491,764216,773939,781135,784709,786037,785665,784479,783120,781372,778929,777007,777246,780598,784297,792833,805205,819959,836202,855573,875545,895849,916205,936131,953034,969586,985594,1000841,1015365,1028217,1040652,1052413,1063247,1073029,1082348,1090749,1098681,1106717,1115249,1122792,1131813,1142908,1156825,1171168,1193000,1216669,1244310,1279369,1323245,1374076,1434833,1497448,1548000,1581000,1596000,1594000,1580000,1569000,1566000,1570000,1582000,1600000,1618000,1634000,1649000,1664000,1678000,1688000,1694000,1695000,1691000,1685000,1682000,1685000,1695000,1710000,1729000,1746000,1760000,1771000,1777000,1782000,1787000,1794000
"Population ages 40-44, male",SP.POP.4044.MA,Armenia,ARM,20760,21449,23320,26610,31624,38449,47042,57767,69121,78702,85026,88385,87841,85222,83537,84501,87372,92982,99208,102414,100460,94558,83910,71391,61383,56424,55804,59820,66934,74507,80835,85612,89177,91964,94846,98347,102527,107121,111493,114668,116019,116454,115330,112658,108668,103706,97748,91156,84774,79573,76015,73590,72804,73263,74360,75723,77337,79266,81544,84000,87000,91000,95000,99000,103000,107000,111000,116000,120000,123000,123000,122000,120000,116000,111000,106000,102000,97000,92000,88000,85000,82000,81000,80000,79000,80000,82000,85000,88000,91000,94000
"Population ages 40-44, male",SP.POP.4044.MA,Aruba,ABW,1310,1314,1309,1295,1283,1276,1268,1270,1279,1295,1316,1348,1392,1449,1512,1575,1612,1628,1630,1629,1641,1660,1706,1764,1821,1868,1890,1906,1934,1996,2106,2292,2524,2787,3059,3311,3474,3606,3722,3838,3967,4126,4296,4455,4573,4619,4562,4417,4213,3999,3819,3712,3642,3600,3555,3488,3410,3319,3220,3100,3000,3000,2900,2800,2800,2700,2700,2700,2700,2700,2800,3000,3200,3500,3700,3900,4000,4000,4000,3900,3900,3900,3800,3800,3800,3700,3700,3700,3700,3600,3500
"Population ages 40-44, male",SP.POP.4044.MA,Australia,AUS,334124,341241,354712,368981,382441,392672,401708,404787,407797,409873,408982,409184,400837,391652,390013,388536,386616,389714,396046,403154,411090,423989,437377,450516,467262,490619,517996,550858,586439,618154,640657,654199,659589,659339,661069,668162,675826,684878,695684,708445,722656,739391,757107,774141,785713,791292,785401,766424,757101,754220,756970,764402,782442,802977,817052,822935,824086,818739,810267,806000,812000,827000,852000,884000,914000,937000,955000,966000,972000,977000,982000,987000,991000,995000,995000,991000,983000,971000,958000,946000,938000,933000,931000,933000,939000,949000,963000,981000,1002000,1022000,1038000
"Population ages 40-44, male",SP.POP.4044.MA,Austria,AUT,139651,143432,156502,174949,192561,205372,214268,219369,220914,220760,220445,219308,217658,216047,214999,215214,217334,221819,227686,234469,242283,250787,259713,267655,273880,277116,276371,273037,268129,263570,260308,255722,252266,250212,250680,254935,262457,273364,286583,300516,313767,325214,335859,345009,352956,359297,363532,365313,364856,361427,354897,345253,333242,320151,308209,299302,292562,286521,282374,280000,280000,283000,289000,297000,304000,309000,311000,312000,310000,309000,309000,309000,310000,311000,311000,308000,302000,293000,284000,275000,267000,261000,256000,253000,251000,248000,246000,244000,243000,242000,242000
