Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 45-49, male",SP.POP.4549.MA,Afghanistan,AFG,183187,185211,187629,190434,193630,197197,200056,203255,206940,211321,216438,221209,226702,232378,237498,241600,242916,242893,241393,238494,234434,225086,214661,204178,194573,186439,183452,182505,184327,189808,199305,216904,238546,261394,282129,298897,309110,315312,319842,325605,334322,345364,359495,374966,389772,402951,413703,423353,433418,445739,461366,479098,500343,523972,548451,572880,597396,621536,646388,674000,704000,734000,769000,805000,842000,878000,912000,946000,979000,1013000,1047000,1079000,1113000,1148000,1186000,1226000,1268000,1312000,1360000,1415000,1475000,1540000,1611000,1686000,1762000,1835000,1904000,1971000,2036000,2099000,2161000
"Population ages 45-49, male",SP.POP.4549.MA,Albania,ALB,33875,34603,35355,36048,36583,36905,36956,36822,36885,37554,38951,41115,44172,47625,50858,53507,55434,56807,57833,59024,60751,62831,65436,68240,70797,72812,74271,75381,76077,77217,77647,76356,74728,73045,71700,70917,73561,77468,82287,87571,92979,95596,98615,101254,103409,104953,105700,105870,105442,104363,102639,101030,98738,96031,93548,91658,89312,87845,86802,86000,85000,85000,84000,84000,84000,84000,85000,87000,89000,91000,93000,95000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,106000,107000,106000,104000,100000,95000,89000,84000,78000
"Population ages 45-49, male",SP.POP.4549.MA,Algeria,DZA,193514,195834,200157,205508,210366,213824,214543,214404,214395,216073,220385,225935,233585,243107,254009,265813,277333,289904,302357,312831,320156,324654,326806,327497,328074,329415,330542,332719,336482,342200,350174,360172,371814,387318,409801,440726,478655,525397,576665,624687,664242,697053,720239,737798,755960,778186,802887,830557,860186,889350,916423,941308,966458,992307,1019475,1048492,1078786,1111434,1147428,1188000,1235000,1290000,1349000,1410000,1474000,1537000,1598000,1659000,1718000,1771000,1815000,1850000,1876000,1894000,1905000,1910000,1910000,1906000,1894000,1872000,1835000,1787000,1728000,1665000,1604000,1554000,1514000,1484000,1469000,1478000,1514000
"Population ages 45-49, male",SP.POP.4549.MA,Angola,AGO,100778,101586,102240,102735,103141,103454,102491,101591,101022,101109,102106,103619,106135,109364,112961,116663,119588,122718,126005,129435,132988,135875,139089,142485,145902,149287,151828,154605,157495,160237,162728,163881,164721,166662,171877,181535,194159,211213,230374,248064,262100,271810,278439,283443,289154,296952,305227,315476,327143,339318,351487,362777,374604,387272,401311,417053,433465,451440,470967,492000,514000,537000,561000,586000,610000,634000,656000,678000,699000,722000,748000,775000,804000,835000,867000,899000,929000,960000,992000,1026000,1061000,1097000,1134000,1175000,1220000,1269000,1321000,1378000,1439000,1504000,1571000
"Population ages 45-49, male",SP.POP.4549.MA,Antigua and Barbuda,ATG,1176,1165,1136,1093,1045,995,944,887,835,804,807,837,902,974,1020,1019,986,915,833,775,763,798,870,961,1053,1128,1171,1202,1224,1232,1223,1271,1313,1352,1407,1480,1564,1669,1788,1909,2025,2084,2142,2201,2260,2318,2406,2482,2564,2677,2839,3035,3277,3528,3716,3802,3788,3682,3514,3300,3200,3000,2800,2700,2600,2600,2600,2700,2900,3000,3100,3100,3100,3100,3100,3200,3200,3200,3300,3400,3400,3500,3600,3700,3700,3800,3800,3700,3700,3700,3600
"Population ages 45-49, male",SP.POP.4549.MA,Argentina,ARG,604026,608649,612842,617648,624610,634567,645260,658731,674068,689848,705080,717900,730590,742152,751190,756857,759553,758540,755366,752430,751276,747509,747122,749459,753583,759134,767053,775693,785887,798806,814769,830733,849932,871047,892031,911709,929011,945270,960493,974999,988949,1001722,1013599,1024758,1035443,1045758,1053508,1061844,1070638,1079629,1086047,1096329,1107150,1119474,1134750,1153901,1174544,1197866,1225692,1260000,1302000,1352000,1411000,1471000,1521000,1554000,1569000,1566000,1554000,1543000,1541000,1546000,1558000,1576000,1594000,1611000,1626000,1641000,1655000,1666000,1672000,1673000,1670000,1665000,1662000,1667000,1676000,1692000,1711000,1729000,1743000
"Population ages 45-49, male",SP.POP.4549.MA,Armenia,ARM,31042,28928,26159,23348,21404,20917,21722,23715,27130,32257,39145,47849,58412,69318,78362,84251,87178,86518,83878,81934,82292,85095,90498,96356,99348,97649,91863,81709,69559,59377,53643,51228,52557,56429,60886,64863,68914,72951,77150,81751,86695,91921,97251,102251,106077,108091,108020,106268,103129,99183,94968,90277,85409,80695,76694,73795,71933,71263,71570,72000,74000,75000,77000,79000,82000,85000,89000,93000,96000,101000,105000,109000,114000,117000,120000,121000,120000,117000,113000,109000,104000,100000,95000,91000,87000,83000,81000,79000,78000,78000,79000
"Population ages 45-49, male",SP.POP.4549.MA,Aruba,ABW,1217,1214,1205,1197,1187,1178,1170,1166,1167,1170,1175,1173,1176,1187,1215,1257,1295,1349,1417,1489,1550,1566,1562,1542,1521,1511,1538,1565,1591,1625,1682,1810,1989,2199,2422,2638,2792,2929,3046,3158,3277,3423,3585,3754,3924,4084,4217,4324,4402,4430,4399,4331,4212,4064,3921,3806,3718,3655,3604,3600,3500,3400,3300,3200,3100,3000,3000,2900,2800,2800,2700,2700,2700,2600,2700,2800,3000,3200,3500,3700,3900,4000,4000,4000,3900,3900,3900,3800,3800,3800,3700
"Population ages 45-49, male",SP.POP.4549.MA,Australia,AUS,331213,331499,330786,327945,327995,332577,340779,350453,364773,380008,392371,405879,410688,411963,415579,412452,404903,396566,388477,382071,379289,381851,387824,395044,403908,415243,427122,439755,455124,474742,498285,525067,556243,587167,614541,636091,654027,662567,664198,665021,668865,675958,685828,699045,713700,730253,745243,754080,770631,782309,784344,781463,777053,771726,768863,772264,781449,798188,817135,830000,836000,835000,827000,816000,812000,818000,833000,859000,890000,919000,942000,959000,970000,976000,981000,987000,992000,996000,1000000,1000000,996000,988000,977000,964000,952000,945000,940000,938000,940000,946000,956000
"Population ages 45-49, male",SP.POP.4549.MA,Austria,AUT,205798,190810,172229,153598,140639,136690,140948,154129,172078,188907,201292,209661,214819,217217,217557,216692,215013,212743,210151,208696,209733,212597,217027,222571,229576,237412,244904,253604,262337,269725,274641,273750,270012,263571,256129,249830,246676,244558,244184,246562,252034,259518,270005,282267,295366,308190,320412,331584,341702,350004,356149,359437,361346,361590,359854,356387,350508,340176,327748,315000,304000,294000,287000,282000,280000,280000,283000,289000,297000,304000,309000,311000,312000,310000,309000,309000,310000,311000,312000,311000,308000,302000,294000,284000,275000,267000,261000,257000,254000,251000,249000
"Population ages 45-49, male",SP.POP.4549.MA,Azerbaijan,AZE,64935,61774,56842,51448,47543,46354,47322,50587,56354,64841,76008,89384,105265,121637,135709,145890,151719,153542,153189,153559,156362,162119,170169,177634,180380,176344,166137,150234,132065,116642,105626,99598,98794,102558,109472,118637,129892,143693,159249,175391,191403,207709,223338,238448,253625,269066,283576,298487,315315,328806,334406,334499,329513,321201,312785,306327,300444,296897,295273,295000,295000,297000,299000,303000,310000,320000,333000,348000,365000,382000,398000,411000,423000,433000,441000,446000,448000,447000,445000,439000,430000,418000,404000,388000,373000,360000,348000,338000,331000,326000,325000
"Population ages 45-49, male",SP.POP.4549.MA,"Bahamas, The",BHS,2332,2455,2540,2588,2626,2678,2760,2875,3005,3126,3234,3359,3451,3506,3542,3566,3573,3583,3603,3644,3720,3908,4126,4354,4561,4727,4831,4909,4978,5061,5173,5377,5602,5844,6095,6349,6592,6869,7180,7526,7902,8313,8769,9280,9808,10278,10566,10942,11478,12124,12723,12786,12690,12511,12377,12367,12490,12743,13040,13000,13000,13000,13000,13000,12000,12000,13000,13000,14000,14000,15000,15000,15000,15000,15000,15000,16000,16000,16000,17000,17000,17000,17000,16000,16000,16000,15000,15000,14000,14000,13000
"Population ages 45-49, male",SP.POP.4549.MA,Bahrain,BHR,3578,3604,3652,3716,3762,3750,3981,4156,4303,4481,4725,4787,4953,5209,5533,5901,6179,6479,6773,7077,7436,7791,7899,7723,7496,7585,8568,9536,10180,10397,10326,11438,12686,13954,15158,16236,17286,18660,20392,22453,24760,25451,26818,29118,32471,36861,40810,44682,48143,51077,53707,55420,56328,56817,57523,59128,61150,64251,67791,71000,74000,77000,80000,83000,87000,93000,101000,109000,118000,123000,125000,125000,121000,116000,111000,107000,104000,101000,100000,100000,101000,105000,110000,116000,122000,128000,132000,135000,136000,137000,138000
"Population ages 45-49, male",SP.POP.4549.MA,Bangladesh,BGD,1034559,1052752,1074461,1099177,1125976,1154327,1182049,1211985,1242231,1270883,1297026,1324779,1351249,1379727,1413807,1455382,1479132,1508167,1540683,1576319,1616357,1642991,1672398,1702638,1733339,1766627,1817842,1872349,1926459,1975347,2016136,2047971,2077609,2102063,2116012,2117677,2100386,2070636,2047398,2058295,2118973,2214244,2354741,2528563,2716579,2906095,3090987,3277523,3459448,3630049,3786400,3934829,4070693,4192228,4296734,4383240,4444782,4487003,4524632,4580000,4665000,4772000,4909000,5066000,5224000,5373000,5509000,5639000,5760000,5872000,5973000,6058000,6130000,6195000,6258000,6322000,6384000,6446000,6510000,6577000,6648000,6718000,6791000,6863000,6929000,6985000,7030000,7067000,7091000,7094000,7073000
"Population ages 45-49, male",SP.POP.4549.MA,Barbados,BRB,5302,5254,5255,5262,5229,5134,5000,4827,4637,4472,4366,4303,4427,4754,5147,5422,5107,4675,4288,4069,4015,4024,4088,4184,4278,4348,4374,4375,4390,4490,4711,5110,5636,6236,6820,7323,7720,8022,8250,8458,8682,8948,9229,9507,9754,9953,10101,10210,10273,10276,10214,10121,9952,9749,9566,9439,9388,9398,9427,9400,9300,9200,9000,8800,8600,8500,8400,8400,8400,8400,8400,8300,8200,8000,7900,7800,7800,7800,7800,7800,7800,7800,7700,7700,7600,7600,7600,7700,7700,7800,7800
