Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 55-59, male",SP.POP.5559.MA,Afghanistan,AFG,122315,122131,121925,121906,122402,123555,124625,126308,128492,131030,133829,136199,138876,141729,144632,147469,149177,150701,151794,152132,151479,148497,143921,137877,130580,122242,116091,110211,105540,103203,103639,113381,127099,143156,159376,174233,182051,187852,192652,197844,204365,211376,220336,230556,241022,251016,259211,266354,272996,280091,288396,296521,306811,318951,332296,346307,359858,373440,387342,402000,418000,433000,450000,468000,487000,508000,529000,551000,575000,601000,630000,659000,691000,724000,758000,792000,823000,854000,886000,918000,951000,981000,1012000,1046000,1082000,1121000,1159000,1201000,1246000,1298000,1356000
"Population ages 55-59, male",SP.POP.5559.MA,Albania,ALB,22202,22928,24012,25302,26596,27749,28648,29512,30407,31311,32102,32745,33439,34069,34569,34934,34940,34789,34720,35205,36548,38510,41361,44662,47762,50269,52044,53312,54253,55838,57413,58531,59970,61540,62939,64004,63942,64049,64396,65049,66056,66663,67607,68566,69820,71514,72733,74332,76362,78790,81579,84544,88035,91761,95373,98496,100105,101218,101480,101000,100000,98000,95000,92000,89000,86000,84000,83000,82000,81000,81000,80000,80000,79000,79000,80000,81000,83000,85000,87000,89000,90000,92000,93000,94000,95000,96000,97000,98000,99000,100000
"Population ages 55-59, male",SP.POP.5559.MA,Algeria,DZA,148550,150895,155483,161025,165654,168337,167369,165038,162396,161050,161882,164760,169690,175438,180294,183310,183992,183522,183023,184228,188064,193287,200949,210546,221455,233189,246693,261162,275162,286839,295159,300501,303310,304320,304850,305817,310882,317023,324071,331834,340269,350108,360329,373034,392052,419535,456895,502961,552230,597097,633218,661008,682083,698984,716905,739324,761520,789641,821569,854000,884000,914000,942000,969000,998000,1028000,1057000,1088000,1121000,1161000,1206000,1257000,1313000,1374000,1437000,1499000,1559000,1619000,1677000,1729000,1774000,1808000,1835000,1854000,1867000,1875000,1875000,1873000,1863000,1843000,1809000
"Population ages 55-59, male",SP.POP.5559.MA,Angola,AGO,62511,63305,64080,64789,65412,65911,65478,65019,64750,64922,65718,66804,68588,70855,73333,75817,77621,79524,81547,83738,86127,87969,90110,92540,95265,98302,100762,103458,106353,109385,112470,114602,117008,119588,122223,124884,126747,129011,131505,133921,136134,137421,138360,140286,145199,154123,165777,181343,198723,214830,227889,237319,244318,250016,256223,264010,272035,281431,291841,303000,314000,324000,334000,345000,358000,373000,388000,404000,422000,442000,463000,484000,506000,529000,553000,575000,596000,616000,636000,658000,683000,708000,735000,764000,794000,825000,853000,882000,912000,944000,978000
"Population ages 55-59, male",SP.POP.5559.MA,Antigua and Barbuda,ATG,711,723,721,718,724,751,791,846,903,943,954,937,902,851,800,750,700,647,602,578,583,626,699,778,833,849,842,791,720,661,635,649,699,771,845,915,958,1003,1047,1089,1124,1138,1121,1085,1056,1051,1144,1276,1432,1585,1721,1837,1941,2031,2119,2203,2278,2341,2407,2500,2600,2800,3000,3300,3400,3500,3500,3400,3200,3100,2900,2800,2600,2500,2400,2400,2400,2500,2700,2800,2900,2900,2900,2900,2900,3000,3000,3100,3100,3200,3300
"Population ages 55-59, male",SP.POP.5559.MA,Argentina,ARG,454961,464504,473591,482388,491119,499917,505871,512075,518521,525071,531690,535631,539485,543997,550230,558672,568820,580593,593684,607695,622316,631355,642229,653538,663204,670093,673625,673945,672573,671634,672190,670431,670296,671960,675560,681349,687660,696416,707570,721176,737146,753030,770994,790296,809880,829006,844114,859182,874183,889131,901689,914774,927657,940350,952955,965499,974712,984544,994949,1005000,1016000,1024000,1034000,1046000,1061000,1080000,1099000,1120000,1146000,1180000,1222000,1269000,1326000,1384000,1433000,1465000,1480000,1478000,1468000,1460000,1461000,1467000,1480000,1498000,1518000,1536000,1551000,1567000,1582000,1595000,1603000
"Population ages 55-59, male",SP.POP.5559.MA,Armenia,ARM,26948,27832,28611,29289,29882,30382,30663,31015,31191,30794,29633,27957,25548,23015,21280,20916,21674,23771,27445,32885,39968,47832,57252,66855,74660,79548,81355,80179,77400,75260,74951,76355,79640,83075,83991,81047,73561,62756,50820,41073,35459,34027,36458,41584,47402,52552,56723,59997,62651,65509,69208,73528,78964,84691,89448,92435,93525,93112,91503,89000,86000,83000,78000,74000,70000,68000,66000,65000,66000,67000,68000,69000,71000,73000,76000,79000,83000,86000,90000,94000,98000,102000,106000,110000,113000,114000,113000,110000,107000,103000,99000
"Population ages 55-59, male",SP.POP.5559.MA,Aruba,ABW,725,799,876,945,997,1027,1029,1014,986,960,944,930,925,922,921,915,906,893,879,871,870,885,914,952,999,1051,1094,1159,1251,1360,1475,1482,1498,1537,1606,1692,1774,1836,1882,1929,1991,2079,2185,2299,2417,2524,2670,2803,2924,3038,3156,3254,3359,3477,3599,3725,3851,3977,4091,4200,4200,4100,4000,3900,3700,3600,3600,3500,3500,3400,3300,3300,3200,3100,3000,2900,2800,2800,2700,2700,2600,2600,2600,2600,2600,2700,2900,3100,3400,3600,3800
"Population ages 55-59, male",SP.POP.5559.MA,Australia,AUS,231648,237516,245366,252793,260970,269523,275902,280415,286620,292711,296504,303171,302741,301358,306231,311752,317774,328403,341460,353374,362903,371729,378468,381429,382151,382195,379477,374770,370118,367354,367104,370339,376418,383724,392512,402887,415899,428379,441454,458469,481574,510247,544952,581729,612863,635463,646508,642495,641894,642860,646119,654094,668886,685952,701311,714989,730370,746909,761608,771000,775000,776000,771000,765000,761000,763000,771000,785000,802000,815000,820000,820000,812000,801000,797000,803000,818000,844000,875000,903000,926000,943000,954000,961000,967000,972000,978000,983000,987000,987000,984000
"Population ages 55-59, male",SP.POP.5559.MA,Austria,AUT,224946,223845,221552,218447,215249,212262,208443,205707,202175,195977,186546,173227,156700,140207,128700,125254,129151,141087,157148,172108,183309,190674,194626,195799,196241,196532,194861,192681,190878,190951,193573,195265,198325,201941,205595,209517,217134,226059,235013,242209,246400,247089,244950,240815,236849,234128,231626,229792,229716,232126,237472,244954,255396,267903,281332,295297,309575,322267,333653,342000,349000,354000,357000,357000,355000,350000,342000,330000,317000,305000,295000,286000,280000,275000,273000,273000,277000,283000,290000,297000,302000,305000,305000,304000,303000,303000,303000,304000,305000,305000,302000
"Population ages 55-59, male",SP.POP.5559.MA,Azerbaijan,AZE,45223,46011,47495,49458,51581,53639,55232,57234,58981,59449,58138,54866,50095,45122,41686,40743,41542,44073,48516,55174,64060,75144,88499,102381,114458,123546,129379,132552,134587,137490,140398,143283,147782,151817,151997,146788,136578,122114,106286,93020,84616,80711,80855,84550,91109,100106,110782,123902,140072,157235,173207,189022,204512,219651,234835,250199,263820,277927,290943,301000,305000,305000,300000,293000,285000,280000,275000,272000,270000,270000,271000,272000,274000,278000,285000,295000,306000,321000,337000,352000,367000,379000,390000,400000,407000,413000,414000,414000,412000,407000,400000
"Population ages 55-59, male",SP.POP.5559.MA,"Bahamas, The",BHS,1265,1337,1419,1519,1646,1796,1949,2119,2286,2418,2490,2491,2434,2367,2331,2344,2351,2369,2393,2413,2430,2528,2628,2724,2814,2893,2942,2981,3029,3107,3228,3424,3664,3919,4154,4348,4432,4484,4532,4610,4746,5012,5317,5638,5961,6307,6563,6855,7183,7539,7904,8224,8539,8860,9202,9586,10031,10522,11000,11000,12000,12000,12000,12000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,13000,13000,14000,14000,14000,14000,14000,15000,15000,15000,15000,16000,16000,16000
"Population ages 55-59, male",SP.POP.5559.MA,Bahrain,BHR,1874,1814,1744,1658,1563,1479,1706,1896,2029,2147,2319,2502,2797,3157,3507,3812,3966,4079,4169,4270,4401,4408,4418,4449,4518,4648,4880,5058,5119,5083,5078,5294,5540,5747,5901,6089,6321,6511,6646,6784,7036,7421,7846,8336,8912,9582,11515,13846,16514,19422,22421,24365,26589,29136,31773,34208,34730,34721,34370,34000,34000,36000,39000,42000,44000,46000,49000,52000,55000,58000,61000,64000,67000,69000,72000,76000,79000,83000,86000,87000,86000,82000,78000,72000,67000,64000,64000,65000,66000,69000,73000
"Population ages 55-59, male",SP.POP.5559.MA,Bangladesh,BGD,715988,732515,751113,771658,793684,816555,833021,851090,870122,889719,909393,926085,944105,964901,989666,1018716,1030191,1046604,1066947,1089957,1114290,1122082,1133017,1147284,1164972,1185593,1212542,1243929,1279442,1318835,1361503,1398161,1437671,1480524,1527641,1579155,1625495,1675752,1727168,1775371,1817129,1842005,1867187,1889060,1900509,1897662,1865442,1821920,1786550,1784804,1829317,1906071,2024089,2175380,2345270,2522260,2692083,2870638,3053430,3233000,3400000,3540000,3670000,3791000,3898000,3989000,4047000,4088000,4127000,4186000,4276000,4378000,4508000,4659000,4815000,4963000,5090000,5214000,5334000,5448000,5553000,5632000,5701000,5767000,5834000,5904000,5961000,6021000,6086000,6157000,6232000
"Population ages 55-59, male",SP.POP.5559.MA,Barbados,BRB,4500,4593,4660,4698,4720,4730,4697,4652,4599,4554,4534,4619,4739,4894,5011,5008,4652,4266,3968,3829,3808,3799,3836,3892,3934,3934,3881,3791,3686,3609,3581,3684,3830,3990,4125,4220,4283,4312,4355,4481,4732,5082,5536,6032,6481,6846,7135,7359,7551,7751,7969,8214,8468,8722,8947,9124,9254,9344,9398,9400,9400,9300,9100,8900,8800,8700,8700,8700,8700,8800,8700,8600,8400,8200,8100,8000,7900,7900,7900,7900,7900,7800,7700,7600,7400,7400,7300,7300,7300,7300,7300
"Population ages 55-59, male",SP.POP.5559.MA,Belarus,BLR,153106,155760,157903,159520,160586,161039,160969,160920,159962,156571,150040,141841,130340,118358,110434,109367,114229,125779,142486,162078,183286,204049,226725,248771,266463,277573,280769,277110,269133,263445,262760,264295,271899,280637,282760,275314,260321,237047,211398,192168,183950,184139,193870,209485,225495,238599,247848,255054,261271,268496,277553,286471,297219,308681,318758,326072,328188,327449,324362,319000,313000,303000,292000,280000,271000,265000,261000,261000,263000,265000,268000,269000,271000,272000,276000,281000,287000,293000,301000,309000,316000,322000,327000,332000,333000,330000,322000,310000,296000,281000,267000
