Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 25-29, male",SP.POP.2529.MA,Afghanistan,AFG,361175,364789,369695,375668,382482,389994,396344,403671,411597,419625,427446,433351,439060,444663,450586,457083,462881,469276,475139,479136,480577,476431,469124,459660,449622,440382,430747,423980,422524,429346,445661,478631,523600,573894,621451,661542,687074,702583,713506,727073,747805,785922,835110,891431,948792,1002735,1032269,1053068,1067851,1081103,1096309,1132881,1177545,1229061,1285000,1343394,1392753,1439368,1486038,1537000,1596000,1662000,1737000,1815000,1892000,1965000,2039000,2108000,2172000,2233000,2293000,2354000,2413000,2467000,2510000,2538000,2559000,2564000,2562000,2562000,2570000,2589000,2618000,2650000,2679000,2701000,2723000,2739000,2751000,2760000,2770000
"Population ages 25-29, male",SP.POP.2529.MA,Albania,ALB,63068,65268,67928,70742,73285,75259,76703,77828,78880,79878,80618,81391,82146,82992,84365,86551,89285,92846,96954,101395,106140,111157,116482,121903,127265,132399,137241,141968,146019,150369,152349,145371,136576,126787,117308,109233,108625,108393,107826,106111,102861,100138,97128,93383,89674,86734,87692,89098,90827,92731,94745,101607,107482,111494,113319,113117,114054,114959,115556,116000,117000,118000,119000,120000,119000,117000,113000,108000,102000,95000,90000,85000,80000,76000,73000,71000,71000,71000,73000,74000,75000,75000,75000,74000,73000,73000,72000,72000,72000,71000,71000
"Population ages 25-29, male",SP.POP.2529.MA,Algeria,DZA,409872,417294,419543,417952,415183,413014,415108,419348,424911,430845,437255,443948,451481,462633,481439,509948,547685,595055,647028,695958,737270,771430,797891,819627,842333,869824,900722,936500,975292,1013755,1049888,1082685,1112305,1139866,1167785,1198088,1229683,1263566,1299713,1338228,1379469,1424471,1472705,1524351,1578202,1632517,1679844,1725157,1768267,1808081,1843159,1867684,1884910,1894353,1897141,1895021,1895449,1894221,1886974,1867000,1832000,1789000,1731000,1666000,1605000,1555000,1514000,1483000,1469000,1477000,1512000,1575000,1664000,1771000,1885000,1997000,2109000,2219000,2318000,2395000,2441000,2458000,2443000,2404000,2358000,2316000,2277000,2242000,2209000,2176000,2139000
"Population ages 25-29, male",SP.POP.2529.MA,Angola,AGO,194880,196359,197316,197684,197549,196951,193981,191201,188942,187531,187401,187997,189557,193044,200296,212313,227564,247761,270231,290971,307646,319447,327746,333987,340781,349869,359296,370492,383025,396031,408962,420068,431880,444681,459140,475847,492589,511541,532495,555130,579112,602622,627880,654098,680337,706171,729623,752845,776491,801872,829831,858761,890716,924522,958544,991958,1024718,1057317,1090276,1124000,1160000,1198000,1236000,1278000,1324000,1374000,1429000,1488000,1551000,1618000,1688000,1760000,1835000,1911000,1986000,2059000,2129000,2196000,2261000,2325000,2389000,2454000,2518000,2583000,2649000,2717000,2788000,2862000,2937000,3014000,3093000
"Population ages 25-29, male",SP.POP.2529.MA,Antigua and Barbuda,ATG,1431,1462,1548,1677,1817,1953,2085,2208,2322,2415,2485,2512,2514,2504,2507,2537,2603,2697,2804,2899,2965,2997,2993,2973,2948,2929,2890,2888,2934,3018,3131,3224,3319,3401,3446,3434,3414,3336,3223,3104,2987,2870,2762,2679,2645,2675,2726,2839,2992,3135,3240,3305,3331,3335,3342,3372,3416,3474,3542,3600,3700,3800,3800,3900,4000,4000,4000,4000,3900,3900,3800,3800,3700,3700,3700,3700,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
"Population ages 25-29, male",SP.POP.2529.MA,Argentina,ARG,807797,807374,807563,809001,812409,818256,826287,836888,850167,866133,884620,906110,930268,955794,980692,1003491,1017657,1027578,1034015,1038870,1043839,1053450,1065927,1079976,1093585,1105726,1120219,1132193,1142769,1153607,1165489,1174763,1185565,1198336,1213536,1231822,1252078,1274391,1300632,1333906,1375477,1426915,1486858,1547573,1597251,1628816,1642170,1637700,1622554,1608656,1599556,1605816,1619162,1637459,1656602,1673830,1689955,1706262,1721111,1731000,1735000,1736000,1732000,1725000,1721000,1723000,1732000,1747000,1765000,1782000,1795000,1805000,1811000,1814000,1818000,1824000,1832000,1841000,1850000,1857000,1862000,1865000,1865000,1864000,1861000,1858000,1856000,1853000,1850000,1847000,1843000
"Population ages 25-29, male",SP.POP.2529.MA,Armenia,ARM,80046,83364,89496,96314,100371,99709,94886,85702,74511,65158,60133,59628,63196,70018,78380,87023,95524,103894,111621,119060,127026,136799,146616,155447,162241,166527,170421,172276,171586,168033,161739,151757,139310,125847,113228,102637,96640,93093,91537,91091,91122,92649,94334,96232,98438,100885,103304,105599,107806,110031,112300,116151,120589,124990,128288,129634,128822,126049,121829,117000,112000,108000,103000,98000,94000,91000,88000,86000,85000,85000,86000,88000,91000,94000,97000,99000,101000,103000,103000,103000,103000,102000,100000,97000,94000,92000,89000,87000,84000,82000,79000
"Population ages 25-29, male",SP.POP.2529.MA,Aruba,ABW,1711,1781,1836,1880,1918,1954,1987,2023,2060,2093,2121,2204,2271,2320,2360,2390,2399,2405,2408,2415,2444,2559,2705,2859,2996,3098,3140,3104,2995,2845,2687,2826,3020,3229,3405,3506,3439,3334,3226,3128,3034,2942,2844,2756,2701,2691,2745,2792,2792,2727,2604,2566,2536,2533,2583,2697,2881,3129,3406,3600,3800,3900,3900,3900,3900,3800,3800,3800,3800,3700,3700,3700,3600,3600,3600,3500,3400,3300,3100,3000,3000,2900,2900,3000,3000,3000,3100,3100,3100,3100,3200
"Population ages 25-29, male",SP.POP.2529.MA,Australia,AUS,342007,340934,345793,352689,362070,372648,386203,397153,412091,432263,456932,489297,518623,546950,576716,592389,600612,604312,605421,607166,613145,622734,634696,645762,656601,668149,680677,692258,703407,712245,716174,716336,711153,701616,694450,693225,697947,707749,720182,729005,728300,724586,709893,690454,675075,671838,686630,709016,750569,794638,831129,850984,867469,878120,883894,889356,897820,907021,913868,915000,911000,903000,891000,878000,866000,858000,853000,851000,852000,858000,867000,881000,900000,921000,940000,956000,969000,979000,986000,993000,1002000,1013000,1025000,1037000,1048000,1055000,1059000,1061000,1060000,1059000,1058000
"Population ages 25-29, male",SP.POP.2529.MA,Austria,AUT,217278,218999,223045,228894,235800,243123,251802,261519,270304,276484,279474,279983,277931,273848,268329,262363,256502,251409,247244,245388,247160,252586,260803,270564,281191,291254,300832,310010,318523,326522,333562,343104,350829,354942,354496,350075,338878,325185,310129,295478,282179,271347,262657,256440,253661,254252,255960,260692,267390,273508,277475,280453,281991,283100,285534,290430,293236,295808,297895,297000,294000,288000,279000,269000,260000,252000,246000,241000,238000,236000,233000,231000,230000,228000,228000,228000,228000,229000,230000,231000,233000,235000,237000,239000,241000,242000,243000,244000,244000,244000,243000
"Population ages 25-29, male",SP.POP.2529.MA,Azerbaijan,AZE,175295,178697,183797,188517,189493,184882,174631,158732,139990,123547,113162,111452,115791,125049,136992,149991,163994,179094,194790,211048,228321,249440,270589,290670,308677,323902,336709,347233,354767,357550,349821,344280,334574,323666,314815,309609,307645,308040,308709,307259,303372,302030,301051,302270,307979,318958,333569,352078,376273,400314,418602,433454,446135,456167,463709,468826,470344,469804,466721,461000,451000,439000,424000,407000,391000,377000,364000,354000,347000,342000,339000,340000,343000,348000,358000,371000,388000,409000,430000,447000,456000,458000,453000,441000,428000,416000,404000,393000,383000,373000,363000
"Population ages 25-29, male",SP.POP.2529.MA,"Bahamas, The",BHS,3479,3744,4077,4463,4844,5169,5469,5709,5895,6034,6126,6247,6401,6616,6908,7252,7292,7415,7634,7945,8350,8797,9220,9643,10114,10652,11184,11816,12454,12954,13234,13298,13125,12828,12582,12489,12435,12518,12656,12707,12590,12430,12374,12616,13153,13765,13660,13628,13890,14443,15066,15332,15451,15482,15549,15725,15955,16268,16599,17000,17000,17000,17000,16000,16000,16000,15000,15000,14000,14000,13000,13000,13000,14000,14000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
"Population ages 25-29, male",SP.POP.2529.MA,Bahrain,BHR,8093,7996,8081,8422,9003,9720,9638,9493,9349,9237,9190,9500,9924,10576,11633,13228,15947,19501,23609,27611,30855,31722,31686,31234,30708,30146,30675,31554,32751,34131,35424,35175,35505,36454,37863,39353,38655,38386,38684,39694,41424,43896,47634,52845,59435,66998,76819,89047,102684,115022,123052,121166,117756,115372,115890,119087,126552,135499,144488,152000,154000,144000,137000,136000,139000,145000,142000,140000,141000,144000,148000,143000,140000,138000,138000,139000,135000,132000,132000,134000,137000,134000,132000,132000,133000,135000,129000,124000,119000,115000,112000
"Population ages 25-29, male",SP.POP.2529.MA,Bangladesh,BGD,1901200,1941726,1984218,2027798,2071566,2115267,2159720,2204520,2247143,2286055,2320912,2365037,2402565,2429642,2435062,2406455,2332685,2247648,2177331,2156099,2202650,2329892,2512659,2736127,2976083,3215970,3440541,3669905,3896487,4111484,4309047,4484747,4639435,4774647,4893075,4996820,5083826,5153357,5217303,5295347,5400109,5528761,5684731,5855626,6022019,6171178,6297311,6406048,6497229,6573025,6635224,6715940,6782593,6838542,6890028,6940658,6998193,7055320,7112040,7170000,7226000,7299000,7374000,7446000,7509000,7559000,7608000,7646000,7667000,7665000,7636000,7592000,7521000,7433000,7343000,7261000,7198000,7142000,7093000,7046000,6998000,6961000,6925000,6888000,6845000,6795000,6749000,6694000,6633000,6565000,6494000
"Population ages 25-29, male",SP.POP.2529.MA,Barbados,BRB,5702,5607,5576,5589,5589,5519,5502,5437,5404,5505,5790,6366,6963,7495,7924,8288,8940,9557,10011,10260,10400,10828,11241,11641,12025,12379,12645,12896,13101,13213,13206,12975,12617,12200,11821,11534,11314,11180,11073,10905,10648,10500,10268,10012,9802,9680,9612,9608,9623,9601,9515,9441,9303,9127,8953,8813,8768,8756,8755,8700,8700,8700,8600,8600,8500,8500,8500,8600,8600,8700,8700,8700,8700,8600,8600,8500,8500,8400,8400,8400,8300,8300,8300,8200,8200,8100,8100,8100,8000,8000,7900
"Population ages 25-29, male",SP.POP.2529.MA,Belarus,BLR,345739,348047,354696,361797,363051,354974,339575,315337,287563,264599,251602,249356,256530,270651,286903,301611,318699,335124,349974,363343,375926,389735,403906,417268,428003,434581,438075,438413,433656,425190,412304,396054,377219,357914,341252,330503,329479,333364,339196,343986,346199,347711,348056,347996,348888,351252,355131,360732,367291,374279,381181,387738,394165,398638,398881,394053,384829,370351,352258,333000,314000,296000,278000,262000,248000,237000,229000,225000,224000,225000,228000,233000,239000,247000,255000,263000,272000,280000,287000,292000,296000,297000,295000,292000,288000,284000,280000,276000,272000,268000,263000
"Population ages 25-29, male",SP.POP.2529.MA,Belgium,BEL,316005,310901,306185,302505,299113,295400,290907,285642,281328,281070,286286,297309,315116,335677,354115,367126,374073,375597,373919,372747,374393,377202,381876,387944,394130,399565,402920,406218,409568,411251,410249,407959,403340,396975,389889,382794,374946,367890,361279,354894,348483,343029,338850,336126,335320,336473,339220,343016,347297,351153,354366,355695,354487,353459,353763,355991,359075,362643,366328,369000,370000,366000,360000,354000,347000,343000,339000,337000,337000,338000,339000,342000,347000,352000,356000,359000,361000,363000,363000,363000,363000,364000,365000,365000,366000,365000,364000,363000,361000,359000,357000
"Population ages 25-29, male",SP.POP.2529.MA,Belize,BLZ,2874,2894,2950,3020,3082,3127,3166,3184,3200,3244,3336,3393,3481,3594,3728,3878,4078,4238,4361,4442,4482,4734,4990,5270,5610,6024,6465,6959,7448,7835,8076,8258,8207,7965,7663,7416,7838,8496,9282,10061,10728,11106,11306,11381,11458,11626,11821,12135,12480,12779,13035,13558,14072,14586,15117,15666,16184,16715,17242,18000,18000,19000,19000,19000,20000,20000,20000,20000,20000,21000,21000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000
"Population ages 25-29, male",SP.POP.2529.MA,Benin,BEN,76520,77852,79279,80904,82945,85521,88283,91690,95231,98153,100073,100765,100481,99902,100130,101842,104735,109038,114201,119369,124053,128144,131930,135609,139562,144055,148663,153751,159297,165280,171691,179044,187034,195422,203884,212194,219025,225696,232413,239526,247292,255779,264996,274778,284885,295157,304219,313367,322683,332342,342508,353216,364450,376204,388528,401488,415259,429713,444642,460000,475000,490000,506000,521000,536000,552000,567000,583000,599000,615000,632000,650000,668000,687000,706000,725000,744000,762000,781000,800000,818000,835000,853000,870000,887000,905000,923000,941000,959000,978000,997000
"Population ages 25-29, male",SP.POP.2529.MA,Bhutan,BTN,9252,9430,9642,9880,10140,10411,10697,11008,11348,11739,12184,12653,13209,13790,14307,14697,14886,14973,15025,15148,15404,15524,15759,16090,16469,16866,17294,17749,18210,18659,19086,19222,19432,19784,20235,20668,21007,21288,21592,22058,22767,23863,25388,27352,29617,32016,33963,35915,37773,39368,40555,40962,40962,40716,40431,40215,39802,39372,38925,38000,38000,37000,37000,36000,36000,35000,35000,34000,34000,33000,33000,33000,33000,33000,33000,33000,33000,33000,32000,32000,32000,32000,32000,32000,32000,32000,32000,31000,31000,31000,30000
"Population ages 25-29, male",SP.POP.2529.MA,Bolivia,BOL,128763,130119,131480,133209,135893,139841,144562,150714,157481,163617,168431,171688,173613,175080,177565,181951,187602,195003,203223,210850,217065,221553,224828,227338,229904,233104,236760,240902,245434,250219,255221,261014,267123,273515,280198,287210,294786,302624,310769,319381,328572,338312,348610,359073,369204,378730,388121,396892,405025,412615,419775,426981,433753,440221,446625,453150,460407,467665,474944,482000,490000,498000,506000,514000,522000,528000,534000,539000,542000,546000,549000,551000,554000,556000,558000,559000,559000,560000,560000,561000,563000,566000,570000,574000,578000,581000,585000,587000,589000,591000,592000
"Population ages 25-29, male",SP.POP.2529.MA,Bosnia and Herzegovina,BIH,149023,152529,156793,160527,161592,158886,151320,139351,125697,114936,110202,113755,122205,133161,143458,151635,161436,170090,177305,183159,187965,193405,197627,201084,204566,208452,211796,215524,218128,217432,212314,202379,188045,171747,156766,145094,140087,138347,138790,139706,139992,140216,140074,139699,139398,139368,139586,139668,139612,139423,139021,136737,134025,130770,126941,122822,120837,118548,116267,114000,113000,113000,113000,114000,113000,111000,106000,100000,93000,87000,83000,80000,79000,80000,80000,80000,79000,78000,76000,75000,74000,74000,73000,73000,73000,73000,73000,73000,73000,72000,72000
"Population ages 25-29, male",SP.POP.2529.MA,Botswana,BWA,16844,17151,17408,17616,17793,17954,18252,18564,18881,19186,19490,19909,20310,20847,21757,23172,25161,27671,30440,33067,35291,36947,38220,39251,40285,41488,42823,44344,45986,47657,49293,51016,52733,54506,56415,58498,60421,62641,65168,67986,71066,73895,77018,80436,84125,88034,91744,95619,99329,102365,104394,105012,104584,103578,102705,102399,102399,102942,103804,105000,105000,106000,106000,106000,106000,106000,107000,107000,107000,107000,108000,109000,111000,112000,115000,117000,120000,123000,126000,129000,131000,132000,133000,133000,133000,133000,133000,133000,132000,132000,132000
