Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 10-14, female",SP.POP.1014.FE,Afghanistan,AFG,545493,549218,551105,552730,556636,564397,573563,588066,607447,629526,651342,670436,691363,713829,736630,757657,772481,786761,799228,807382,808789,794660,776077,756567,739658,727031,716594,713583,721172,742367,777195,830123,899983,977508,1050894,1112303,1154712,1185130,1211284,1242826,1285309,1339466,1400125,1463001,1523550,1580009,1635173,1695742,1763177,1838330,1920417,2002082,2084768,2165024,2238763,2303579,2365634,2421502,2472568,2517000,2550000,2560000,2562000,2558000,2557000,2564000,2578000,2601000,2631000,2662000,2688000,2703000,2715000,2726000,2736000,2749000,2757000,2766000,2778000,2789000,2800000,2804000,2809000,2814000,2818000,2821000,2819000,2816000,2813000,2809000,2805000
"Population ages 10-14, female",SP.POP.1014.FE,Albania,ALB,80533,83936,88002,92560,97410,102291,107162,112252,117712,123221,128120,132828,137289,141222,144551,147065,148376,149003,148924,148686,148958,149728,151126,152854,154489,155653,156264,156677,156935,159013,160658,159664,160066,161369,162923,164219,164278,164442,164693,164927,164899,162374,160486,158062,155213,151889,146082,141023,136876,133369,129947,124129,117408,109387,100952,93211,87119,82262,78286,75000,74000,73000,74000,76000,78000,79000,79000,79000,78000,77000,76000,76000,76000,76000,75000,75000,74000,74000,73000,72000,71000,69000,68000,66000,65000,63000,62000,60000,59000,57000,56000
"Population ages 10-14, female",SP.POP.1014.FE,Algeria,DZA,586699,616214,656045,703645,752251,794213,823609,848428,870237,892324,916988,942013,970690,1002591,1035394,1066030,1090612,1116016,1143259,1173769,1208034,1242706,1281918,1324529,1369430,1415839,1462996,1512139,1562227,1611778,1659401,1705213,1748654,1788826,1824463,1854108,1877284,1894862,1906046,1910199,1907054,1899437,1884173,1862262,1831447,1787773,1733336,1668523,1598901,1533497,1479705,1434936,1405074,1390308,1395283,1427162,1486590,1572855,1678227,1790000,1899000,2008000,2110000,2202000,2276000,2323000,2339000,2326000,2291000,2246000,2205000,2168000,2133000,2100000,2067000,2031000,1997000,1963000,1930000,1901000,1876000,1857000,1844000,1834000,1830000,1830000,1836000,1848000,1862000,1880000,1899000
"Population ages 10-14, female",SP.POP.1014.FE,Angola,AGO,280689,296227,316878,340328,361281,374332,377322,375233,371042,368841,371088,377665,389688,405758,422982,438429,451155,464259,478366,494114,511339,529614,551161,575599,601874,628632,654991,683248,713388,743904,772101,796480,821320,847126,874567,903577,932507,965242,1001370,1038777,1074448,1107469,1141607,1177476,1215432,1254763,1293645,1336073,1382144,1432264,1486511,1543334,1606110,1673527,1743784,1815481,1889444,1965140,2041936,2117000,2188000,2253000,2314000,2374000,2433000,2493000,2553000,2617000,2682000,2749000,2817000,2887000,2960000,3036000,3113000,3192000,3271000,3353000,3436000,3520000,3604000,3688000,3773000,3858000,3944000,4028000,4113000,4197000,4282000,4365000,4448000
"Population ages 10-14, female",SP.POP.1014.FE,Antigua and Barbuda,ATG,3261,3385,3534,3697,3854,3981,4075,4141,4179,4194,4185,4135,4068,3994,3932,3895,3868,3860,3863,3861,3842,3822,3776,3713,3628,3516,3287,3058,2872,2765,2777,2901,3085,3314,3540,3711,3734,3758,3813,3896,3979,3942,3883,3846,3861,3925,3949,3967,3976,3981,3982,3982,3975,3968,3953,3932,3903,3867,3830,3800,3800,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3600,3600,3600,3600,3600,3600,3500,3500,3500,3400,3400,3400,3400,3300,3300,3300
"Population ages 10-14, female",SP.POP.1014.FE,Argentina,ARG,951246,972638,993477,1013526,1032026,1047918,1062016,1073800,1083799,1092777,1101202,1111633,1121662,1131420,1140504,1148351,1154991,1161521,1169245,1180657,1197854,1222061,1252946,1288874,1329457,1375999,1433170,1494515,1556870,1610894,1645886,1657454,1651592,1633389,1614450,1605370,1606262,1616259,1632584,1649754,1663796,1676636,1686981,1695106,1700603,1702244,1699364,1693022,1684596,1677952,1672782,1682979,1698186,1716813,1735023,1749220,1759994,1767604,1772776,1776000,1781000,1788000,1796000,1805000,1812000,1815000,1818000,1817000,1814000,1811000,1807000,1803000,1800000,1796000,1792000,1787000,1784000,1781000,1777000,1773000,1769000,1765000,1762000,1758000,1754000,1749000,1746000,1742000,1738000,1733000,1728000
"Population ages 10-14, female",SP.POP.1014.FE,Armenia,ARM,82040,89114,96457,104074,112246,121224,130934,141055,151175,160440,167987,174164,177789,179273,178934,176745,172676,167052,160672,154665,150073,147239,146106,146606,148025,149537,148280,148245,149733,152414,155575,157137,157662,157441,157105,157144,158073,159166,160119,160104,158264,154971,149955,143551,136218,128197,119298,109978,100701,92440,86157,81802,79552,78984,79448,80544,82303,84788,87762,91000,93000,95000,97000,97000,98000,97000,96000,95000,93000,90000,88000,86000,84000,82000,80000,78000,76000,74000,72000,71000,69000,68000,67000,67000,66000,66000,66000,66000,66000,67000,67000
"Population ages 10-14, female",SP.POP.1014.FE,Aruba,ABW,3494,3600,3661,3692,3703,3699,3680,3655,3626,3600,3586,3578,3579,3584,3564,3488,3398,3276,3139,3008,2886,2718,2559,2404,2253,2121,2065,2061,2102,2184,2300,2353,2452,2587,2737,2873,2993,3088,3172,3263,3374,3497,3633,3772,3888,3955,3914,3854,3783,3722,3693,3661,3628,3594,3557,3523,3498,3477,3457,3400,3400,3300,3200,3000,2900,2800,2800,2800,2800,2900,2900,2900,3000,3000,3000,3000,3100,3100,3100,3200,3200,3200,3200,3200,3200,3200,3100,3100,3100,3000,3000
"Population ages 10-14, female",SP.POP.1014.FE,Australia,AUS,477689,491849,503723,509822,515597,522953,533128,541065,555922,574612,591180,607766,612663,615536,625683,628044,627388,626426,624756,623050,624582,632008,641800,650054,655151,655292,649517,637488,622923,610609,603905,603505,608491,616212,625052,632486,637397,640080,641721,644681,649643,658038,665184,672148,677084,680021,680772,672043,671656,672360,670769,672432,675712,679037,682496,688863,707290,729749,753365,774000,790000,804000,815000,822000,829000,837000,848000,860000,871000,880000,885000,890000,892000,891000,889000,886000,887000,887000,887000,886000,884000,886000,887000,888000,889000,890000,896000,901000,907000,913000,919000
"Population ages 10-14, female",SP.POP.1014.FE,Austria,AUT,246681,241522,237663,235121,234532,236802,242693,251540,261829,272133,281649,290893,299534,307027,312064,314100,315355,315369,313227,308844,302569,294468,283544,270505,257821,246383,235871,226602,218710,212939,209902,212091,216804,222803,228170,231784,231858,230469,228120,226218,225767,228341,231503,234663,236996,237181,235171,230686,224762,218532,213126,209132,206066,204101,202955,202479,202557,201835,200969,200000,199000,199000,200000,200000,201000,203000,205000,207000,210000,212000,213000,215000,215000,215000,215000,214000,214000,213000,211000,210000,207000,206000,204000,202000,200000,197000,196000,195000,194000,193000,192000
