Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 45-49, female",SP.POP.4549.FE,Afghanistan,AFG,162573,164605,167321,170576,174139,177870,180908,184276,188035,192318,197114,201400,206209,211283,216309,221026,223590,225620,226670,226251,224194,217226,208950,200242,191913,184470,180116,176961,176582,181177,191900,212092,239101,268546,293963,311352,319593,319926,316441,314663,317738,324134,335058,348600,362020,373693,384170,393551,402982,414116,428004,442986,461020,481154,501893,522306,543555,564163,585256,609000,635000,662000,692000,725000,760000,796000,832000,870000,909000,946000,981000,1012000,1041000,1070000,1103000,1142000,1185000,1234000,1289000,1348000,1411000,1477000,1547000,1620000,1693000,1764000,1831000,1896000,1958000,2020000,2082000
"Population ages 45-49, female",SP.POP.4549.FE,Albania,ALB,31910,32331,32839,33413,34053,34734,35414,36216,37219,38358,39469,40672,42006,43339,44621,45838,46835,47741,48647,49823,51482,53553,56165,58977,61536,63538,64963,65951,66635,68029,69292,69593,70208,71142,72342,73703,75057,76650,78396,80309,82456,85179,88618,92061,95365,98342,101330,103687,105250,105824,105399,104992,103774,102055,100469,99354,97475,96341,95502,95000,94000,94000,93000,93000,92000,93000,94000,95000,96000,97000,96000,93000,89000,85000,81000,78000,77000,77000,78000,81000,83000,87000,92000,97000,100000,100000,97000,92000,85000,78000,72000
"Population ages 45-49, female",SP.POP.4549.FE,Algeria,DZA,208157,210828,215885,222122,227584,231079,231254,229883,228420,229171,233487,240189,250212,262327,274548,285578,294531,302725,310306,317535,324504,330439,336313,341838,346671,350694,353626,356431,359510,363419,368724,375362,382813,393420,410745,436684,470403,513156,560243,604003,639710,668898,689635,705973,724240,748073,775791,807923,842907,877562,909728,938616,966851,994781,1023358,1053524,1085033,1118626,1155134,1196000,1242000,1295000,1351000,1409000,1469000,1530000,1589000,1649000,1706000,1757000,1800000,1834000,1859000,1876000,1885000,1887000,1884000,1876000,1860000,1833000,1792000,1741000,1679000,1612000,1550000,1498000,1459000,1430000,1417000,1426000,1462000
"Population ages 45-49, female",SP.POP.4549.FE,Angola,AGO,112897,114602,115973,116999,117778,118308,117361,116314,115557,115581,116728,118662,121872,125816,129779,133266,135484,137407,139219,141262,143730,145957,148791,152011,155346,158674,161399,164495,167751,170772,173387,174733,175569,177522,183107,193692,207932,227250,248999,269038,284797,295788,303032,308175,313951,322002,330865,341842,354324,367284,380144,392280,404944,418431,433266,449800,467510,486708,507436,530000,553000,578000,604000,630000,657000,683000,708000,732000,756000,781000,810000,839000,872000,906000,941000,976000,1010000,1045000,1080000,1117000,1155000,1194000,1235000,1278000,1326000,1378000,1433000,1493000,1558000,1625000,1696000
"Population ages 45-49, female",SP.POP.4549.FE,Antigua and Barbuda,ATG,1313,1312,1279,1230,1181,1148,1125,1110,1102,1109,1127,1157,1203,1247,1266,1245,1205,1128,1041,973,949,959,1002,1064,1130,1184,1198,1211,1223,1223,1206,1252,1276,1291,1330,1409,1512,1672,1871,2067,2232,2278,2294,2313,2356,2422,2550,2677,2818,2992,3209,3460,3751,4042,4269,4384,4397,4311,4149,4000,3800,3500,3300,3100,3000,2900,2900,3000,3100,3300,3400,3400,3500,3500,3500,3500,3600,3600,3700,3700,3800,3800,3800,3800,3700,3700,3700,3700,3700,3700,3600
"Population ages 45-49, female",SP.POP.4549.FE,Argentina,ARG,582354,591356,599015,606394,615099,626041,638264,652518,668174,684170,699731,714123,728408,741647,752462,760002,764737,766097,765290,764349,764645,763293,764263,767323,772061,778436,788618,799795,812431,827078,843685,860689,879751,900246,921232,942170,962974,984045,1004506,1023251,1039562,1053913,1065446,1074970,1083748,1092527,1100170,1108559,1117318,1125732,1130646,1139982,1148986,1159080,1172408,1190306,1211675,1236423,1265844,1301000,1343000,1392000,1450000,1508000,1555000,1584000,1595000,1588000,1570000,1554000,1548000,1550000,1561000,1578000,1596000,1611000,1624000,1637000,1648000,1656000,1660000,1660000,1656000,1649000,1646000,1648000,1657000,1672000,1689000,1706000,1718000
"Population ages 45-49, female",SP.POP.4549.FE,Armenia,ARM,44914,42456,38736,34636,31550,30382,30939,33201,37090,42370,48770,57117,66478,75517,82555,86758,88505,87127,84133,82160,82856,86768,93641,101035,105238,104237,98938,88810,76336,65821,60062,57852,59731,64455,69917,74960,80402,86060,92101,98690,105678,112158,118465,124250,128774,131439,131882,130627,127823,123906,119373,114618,109233,103662,98611,94578,91627,89816,89065,89000,90000,91000,94000,96000,100000,104000,109000,114000,119000,124000,128000,133000,136000,139000,141000,141000,139000,136000,132000,127000,120000,112000,104000,95000,87000,81000,76000,74000,73000,74000,75000
"Population ages 45-49, female",SP.POP.4549.FE,Aruba,ABW,1250,1257,1256,1249,1238,1225,1209,1196,1185,1181,1185,1188,1194,1208,1238,1295,1362,1452,1556,1653,1721,1770,1793,1801,1797,1791,1785,1761,1741,1746,1795,1933,2124,2340,2555,2756,2926,3099,3276,3463,3665,3865,4084,4310,4525,4711,4836,4929,5000,5039,5038,4973,4856,4707,4562,4440,4337,4252,4184,4100,4100,4000,3900,3900,3800,3700,3700,3600,3400,3300,3200,3100,2900,2800,2800,2800,2900,3100,3400,3600,3800,3900,4000,4000,4000,4000,3900,3900,3900,3800,3800
"Population ages 45-49, female",SP.POP.4549.FE,Australia,AUS,316136,319579,321660,321059,322419,327256,335384,343944,356225,368844,378377,388915,390653,389000,390099,385739,378867,371995,365779,361093,359458,362663,368760,375684,383923,394427,406017,418152,432868,451815,474864,502079,533787,565610,594469,618183,638890,651708,658967,665691,674545,684159,695164,708287,721797,736315,748908,755259,770532,782929,787390,785148,782716,780793,781822,788319,798615,815116,832855,844000,849000,847000,838000,826000,821000,826000,840000,863000,893000,921000,943000,961000,973000,981000,986000,989000,990000,988000,985000,980000,974000,967000,960000,952000,947000,942000,940000,939000,941000,946000,956000
"Population ages 45-49, female",SP.POP.4549.FE,Austria,AUT,264918,248419,226416,203917,188973,186208,194854,216041,242765,264794,276343,278733,272144,259397,245246,233322,223970,217013,212066,209328,209359,212163,217264,223906,231983,240557,248731,257659,266238,273244,277623,276085,271343,263704,255144,247996,244683,242711,242610,245085,250296,257811,268167,280194,292964,305323,316689,326672,335451,342625,348105,351717,354410,355790,355336,353129,348709,339927,328942,317000,306000,297000,289000,283000,280000,279000,282000,288000,295000,302000,307000,309000,309000,307000,305000,304000,304000,304000,304000,303000,299000,292000,284000,275000,266000,258000,253000,249000,247000,245000,242000
