Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 55-59, female",SP.POP.5559.FE,Afghanistan,AFG,107426,108549,110181,112230,114544,117037,118761,120734,123019,125712,128828,131277,134115,137201,140359,143442,145204,146826,147994,148290,147461,143973,138827,132501,125698,118929,114370,110849,108846,108911,111205,119964,132067,145907,159397,171237,177463,181252,184531,189969,199065,210581,226069,243083,257891,268254,274211,276046,275974,277271,281885,287891,297279,308985,321338,333298,345057,356418,367951,381000,395000,409000,425000,442000,460000,479000,498000,518000,539000,562000,587000,613000,642000,673000,706000,740000,774000,811000,848000,884000,918000,948000,976000,1005000,1037000,1076000,1118000,1165000,1218000,1275000,1337000
"Population ages 55-59, female",SP.POP.5559.FE,Albania,ALB,22016,22800,24158,25800,27313,28427,29106,29518,29830,30181,30557,30970,31485,32048,32680,33404,34072,34870,35736,36677,37736,38861,40176,41560,42885,44062,44998,45789,46585,48187,50027,51696,54049,56716,59053,60603,60238,59105,57541,56065,55061,55319,56344,57762,59588,61773,64820,68200,71899,75807,79828,83123,86915,91026,95256,99254,101258,102888,103774,104000,104000,103000,101000,99000,96000,95000,93000,92000,92000,91000,91000,90000,89000,89000,89000,89000,90000,91000,93000,93000,92000,89000,85000,81000,77000,75000,74000,74000,75000,77000,80000
"Population ages 55-59, female",SP.POP.5559.FE,Algeria,DZA,149422,154056,162603,172848,181592,187035,187699,185865,183009,181421,182404,185067,190136,196202,201208,204045,204012,202302,200475,200956,205105,211744,221930,234285,246786,258181,268053,277218,285654,293510,300858,306959,312764,318075,322668,326523,332334,337583,342359,347072,352368,360259,368156,378347,394449,418369,451422,492469,536733,577282,610117,633935,652219,667975,686528,711193,739414,774130,812764,851000,886000,921000,952000,981000,1011000,1043000,1073000,1105000,1140000,1179000,1223000,1273000,1327000,1385000,1445000,1505000,1564000,1622000,1678000,1729000,1772000,1806000,1831000,1849000,1860000,1864000,1862000,1855000,1840000,1815000,1775000
"Population ages 55-59, female",SP.POP.5559.FE,Angola,AGO,71660,72338,72997,73669,74456,75359,75292,75395,75812,76711,78246,79950,82433,85440,88645,91791,93946,96112,98388,100937,103845,106197,109054,112195,115342,118360,120246,122009,123810,125880,128304,129923,132094,134645,137381,140224,142225,144799,147695,150480,152965,154292,155118,157013,162367,172435,185853,203948,224250,243029,258099,268883,276582,282523,288917,297095,305869,316140,327518,339000,351000,362000,374000,386000,400000,416000,432000,450000,470000,492000,515000,538000,563000,588000,614000,640000,663000,686000,710000,735000,763000,791000,822000,855000,889000,923000,956000,990000,1025000,1061000,1099000
"Population ages 55-59, female",SP.POP.5559.FE,Antigua and Barbuda,ATG,881,884,879,877,889,914,954,1006,1064,1099,1109,1091,1048,993,940,897,868,844,829,829,845,891,954,1020,1062,1067,1045,986,906,832,777,760,762,781,812,857,905,971,1041,1092,1119,1156,1142,1093,1048,1029,1105,1239,1411,1584,1743,1883,2012,2131,2250,2374,2493,2606,2726,2900,3100,3300,3600,3800,4000,4100,4100,4100,3900,3700,3500,3300,3100,2900,2800,2700,2700,2800,3000,3100,3200,3300,3300,3300,3300,3400,3400,3500,3500,3600,3600
"Population ages 55-59, female",SP.POP.5559.FE,Argentina,ARG,413903,428103,442858,457933,472952,487616,500526,513372,525888,537658,548484,556780,564052,571218,579629,590012,601745,614987,629346,644364,659682,672126,686115,700115,711863,720140,726158,728243,727913,727426,727977,727397,728135,730453,734606,740932,748642,759096,771925,786627,802806,819805,837931,857055,877047,897660,916896,937120,957410,976446,990871,1006073,1019115,1030541,1041364,1052173,1061372,1071238,1081446,1090000,1099000,1107000,1115000,1124000,1137000,1154000,1174000,1197000,1225000,1260000,1301000,1349000,1406000,1463000,1509000,1538000,1548000,1542000,1525000,1510000,1505000,1508000,1519000,1536000,1554000,1569000,1583000,1596000,1608000,1616000,1620000
"Population ages 55-59, female",SP.POP.5559.FE,Armenia,ARM,36730,38292,39266,39893,40574,41537,42701,44280,45737,46222,45284,42972,39439,35723,33305,33061,34453,37650,42372,48154,54602,61293,68941,76553,82674,86451,87731,86299,83473,81571,81909,83909,88578,93911,96554,94598,87670,76363,63121,51965,45417,43371,45875,51735,58627,64875,70098,74320,77745,81278,85682,91643,98858,106395,112843,117308,119843,120613,119800,118000,115000,111000,106000,101000,96000,92000,89000,87000,87000,87000,88000,89000,91000,94000,98000,102000,106000,111000,116000,121000,126000,130000,133000,136000,138000,138000,136000,134000,130000,124000,118000
"Population ages 55-59, female",SP.POP.5559.FE,Aruba,ABW,753,815,876,933,977,1007,1023,1026,1023,1020,1019,1024,1031,1038,1039,1033,1025,1013,998,986,978,965,960,969,998,1048,1114,1196,1287,1383,1480,1538,1611,1696,1791,1888,1980,2040,2075,2107,2158,2255,2381,2527,2672,2809,2996,3175,3341,3502,3657,3784,3912,4044,4182,4327,4482,4642,4786,4900,4900,4900,4800,4600,4500,4400,4200,4200,4100,4000,4000,3900,3900,3800,3800,3700,3600,3500,3400,3300,3200,3000,2900,2800,2700,2800,2900,3100,3300,3600,3800
"Population ages 55-59, female",SP.POP.5559.FE,Australia,AUS,224292,228339,234813,241426,249366,258314,269036,277579,286435,293882,298504,307787,310156,310729,316249,321066,327351,337872,350151,360460,367628,374401,378059,377093,373881,370765,367383,363171,359583,357686,357687,361124,367257,374442,382834,392464,403906,414825,426630,442642,464741,493718,528292,564982,596949,621698,636114,637051,642145,648384,655523,666487,683877,703815,722119,737884,753075,767515,779102,786000,789000,790000,788000,784000,783000,787000,795000,809000,824000,836000,840000,838000,830000,818000,813000,817000,831000,855000,884000,912000,934000,952000,965000,973000,978000,981000,983000,982000,979000,974000,968000
"Population ages 55-59, female",SP.POP.5559.FE,Austria,AUT,266317,267434,268608,269564,270122,270044,269212,269021,267138,261287,250831,235580,215303,194607,180642,177830,185981,206182,231647,252674,264060,266657,259848,246735,233674,223698,214759,207932,203490,201848,203013,204300,207577,211750,215870,219909,227829,236832,245673,252637,256485,256866,254245,249550,245195,242391,240212,238912,239396,242089,247267,254618,264671,276567,289151,302008,315052,326121,335794,343000,349000,354000,357000,359000,358000,353000,346000,336000,324000,313000,302000,294000,286000,280000,277000,277000,279000,285000,293000,300000,304000,307000,306000,305000,303000,302000,301000,301000,301000,300000,296000
