Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 75-79, female",SP.POP.7579.FE,Afghanistan,AFG,16991,17743,18348,18787,19051,19171,19992,20632,21101,21441,21703,22671,23485,24127,24585,24898,25696,26180,26322,26057,25377,25341,24696,23589,22095,20188,20371,20378,20431,20728,21340,23615,26407,29473,32546,35500,37572,39146,40354,41392,42463,43555,44691,45864,47038,48246,50028,51643,53314,55292,57750,60251,63147,66305,69459,72541,75641,78189,81025,85000,91000,98000,106000,115000,122000,127000,130000,132000,133000,136000,141000,145000,150000,156000,163000,170000,176000,182000,189000,198000,207000,216000,225000,235000,246000,259000,270000,281000,294000,309000,327000
"Population ages 75-79, female",SP.POP.7579.FE,Albania,ALB,9616,10025,10495,10945,11262,11389,11127,10708,10354,10306,10633,11123,11916,12770,13404,13719,13578,13201,12828,12776,13193,13812,14753,15827,16805,17581,17954,18218,18472,19023,19625,19774,20087,20567,21157,21799,21926,21837,21602,21394,21362,21807,22679,23721,24768,25715,26410,27019,27753,28880,30559,31907,33970,36600,39438,42136,42995,43650,44059,44000,45000,44000,43000,43000,43000,44000,46000,48000,52000,55000,59000,62000,66000,69000,73000,76000,77000,79000,80000,81000,81000,80000,78000,77000,75000,75000,73000,73000,72000,72000,72000
"Population ages 75-79, female",SP.POP.7579.FE,Algeria,DZA,27928,29580,31488,33215,34246,34499,34353,33386,32751,33839,37122,42450,49019,55277,59492,61221,61344,59844,58277,58340,60648,64686,70016,75558,79984,82856,84206,84451,84645,85908,88679,91648,95558,99732,103189,105579,107166,107840,108858,111802,117495,123986,131955,140889,150259,159972,168946,178214,187845,197837,208220,215653,223788,232364,240812,248828,253109,257808,263205,269000,276000,281000,284000,291000,303000,323000,346000,375000,409000,440000,467000,485000,499000,513000,532000,556000,578000,606000,637000,669000,701000,725000,750000,777000,806000,837000,861000,888000,918000,955000,999000
"Population ages 75-79, female",SP.POP.7579.FE,Angola,AGO,11649,11787,11722,11577,11493,11521,12031,12486,12833,13050,13185,13805,14406,14973,15472,15889,16627,17258,17816,18342,18883,19732,20534,21319,22132,23026,24256,25387,26416,27357,28239,29452,30563,31581,32520,33431,34732,35881,36957,38033,39164,40798,42412,43988,45483,46925,48505,49995,51515,53166,55013,56960,59002,61145,63349,65626,67654,69860,72167,74000,76000,78000,78000,80000,83000,90000,99000,109000,121000,131000,139000,144000,148000,152000,157000,163000,169000,175000,182000,190000,198000,205000,212000,220000,229000,241000,251000,262000,275000,289000,305000
"Population ages 75-79, female",SP.POP.7579.FE,Antigua and Barbuda,ATG,296,297,300,302,302,296,298,296,292,288,291,302,312,324,329,330,336,343,348,351,352,364,374,383,398,420,464,509,544,561,571,586,601,611,618,620,602,575,543,518,507,562,606,617,590,543,536,540,555,576,598,618,639,664,693,727,754,791,826,800,800,800,800,700,700,700,800,900,1000,1100,1300,1300,1400,1500,1600,1700,1800,1900,2000,2100,2300,2400,2600,2800,3000,3100,3100,3000,2900,2800,2700
"Population ages 75-79, female",SP.POP.7579.FE,Argentina,ARG,100801,106090,111983,118378,124962,131562,136246,140936,146241,152681,160404,166836,174058,182143,190966,200393,208040,215954,224625,234503,245737,254245,264022,274974,286630,298625,307750,316790,326090,335771,345743,351398,357163,364006,372890,384198,393580,404507,416805,430136,444162,454087,464420,474841,484648,493390,495925,497530,499065,501380,503630,504694,506453,509656,515289,523876,530472,539627,551277,565000,581000,594000,609000,626000,644000,664000,679000,696000,714000,732000,749000,760000,771000,781000,793000,806000,813000,821000,831000,841000,853000,859000,866000,876000,891000,910000,926000,945000,970000,1001000,1041000
"Population ages 75-79, female",SP.POP.7579.FE,Armenia,ARM,15171,15569,16250,17047,17537,17430,16202,14579,13139,12351,12284,12339,12533,12970,13755,14882,16133,17753,19611,21401,22880,23559,23882,24138,24581,25258,25508,26093,26740,26866,26139,24899,22839,20760,19599,19766,20526,21987,24162,27137,30893,34199,38358,42566,45485,46424,45121,41868,38422,36896,38159,41491,47014,52677,55652,54651,50083,42511,34318,28000,26000,26000,29000,33000,37000,41000,44000,46000,49000,52000,57000,61000,67000,73000,77000,81000,83000,83000,83000,83000,81000,79000,75000,72000,69000,67000,65000,64000,64000,64000,65000
"Population ages 75-79, female",SP.POP.7579.FE,Aruba,ABW,122,130,137,146,156,164,173,182,194,207,220,247,269,293,315,338,352,362,368,372,379,404,435,471,500,527,543,550,554,557,569,566,571,575,576,576,604,617,604,584,566,584,622,673,728,787,869,951,1025,1095,1163,1204,1256,1314,1367,1409,1430,1441,1454,1500,1600,1600,1700,1800,1900,2100,2200,2300,2400,2500,2600,2700,2800,2900,3100,3200,3300,3400,3600,3700,3700,3700,3600,3500,3400,3300,3300,3200,3200,3100,3100
"Population ages 75-79, female",SP.POP.7579.FE,Australia,AUS,92201,96389,101390,105734,109689,113377,115014,115552,116756,118429,120170,126103,129507,131557,134511,136350,137788,140472,143936,147713,152171,157182,162496,167640,173728,181754,188966,197459,206490,214458,220309,224021,225666,226182,228668,234810,242350,253157,265890,278347,288675,293798,296577,297877,298101,298346,295599,290113,289247,290485,292938,296109,302662,310401,318253,327211,336177,347680,361600,378000,399000,420000,447000,475000,500000,521000,534000,543000,550000,559000,571000,582000,596000,613000,629000,644000,655000,666000,676000,685000,692000,692000,690000,689000,691000,698000,705000,719000,735000,748000,754000
"Population ages 75-79, female",SP.POP.7579.FE,Austria,AUT,101785,103793,106125,108785,111678,114732,116472,118125,119841,122146,125449,128282,131819,135859,139716,143177,145600,148289,151094,154223,158047,160351,162278,163978,166225,168793,169091,170411,171570,170675,166552,157116,143121,128588,120090,121378,130595,148100,168664,185366,194533,195573,191411,184269,177459,172289,165879,159861,154990,152160,152051,153194,157148,163344,171262,180760,188982,197986,207006,214000,218000,217000,215000,211000,208000,207000,205000,204000,205000,208000,214000,221000,230000,241000,252000,263000,272000,281000,289000,297000,304000,308000,311000,313000,314000,311000,305000,296000,286000,277000,269000
"Population ages 75-79, female",SP.POP.7579.FE,Azerbaijan,AZE,25521,26521,27942,29281,29841,29376,27864,25556,23368,22437,23264,25306,28126,31161,33925,36291,38362,40301,41875,42745,42863,43088,42497,41613,41184,41612,42780,44636,46428,47216,46138,44174,41371,38468,36321,35451,35289,35965,37513,39796,42550,45869,49230,52317,54927,57161,59045,60438,62592,65631,69083,73827,79549,84602,86786,85212,79972,72140,63834,58000,55000,54000,55000,58000,63000,69000,77000,86000,96000,107000,119000,130000,141000,152000,164000,176000,187000,199000,210000,218000,223000,224000,222000,218000,215000,214000,211000,209000,208000,207000,208000
"Population ages 75-79, female",SP.POP.7579.FE,"Bahamas, The",BHS,425,449,469,478,475,469,489,502,504,500,501,548,596,639,669,692,720,748,779,810,844,882,926,975,1032,1096,1137,1188,1247,1303,1346,1347,1336,1339,1358,1395,1447,1492,1537,1589,1656,1739,1837,1942,2053,2178,2261,2359,2465,2583,2716,2866,3032,3196,3339,3448,3516,3559,3605,3700,3900,4000,4300,4500,4800,5100,5400,5700,6100,6400,6800,7100,7400,7700,8100,8400,8800,9200,9600,9900,10000,10000,10000,9900,9800,9900,10000,10000,10000,11000,11000
"Population ages 75-79, female",SP.POP.7579.FE,Bahrain,BHR,380,407,426,425,399,346,339,338,352,386,440,454,467,481,495,512,526,537,551,568,597,687,820,988,1159,1298,1177,1017,862,753,713,767,832,894,949,1013,1101,1145,1125,1082,1090,1261,1503,1755,1946,2046,2037,1972,1914,1941,2078,2276,2526,2789,3012,3180,3262,3322,3374,3400,3500,3500,3500,3500,3700,3900,4200,4500,5000,5600,6500,7500,8700,10000,11000,13000,14000,15000,16000,17000,18000,19000,19000,20000,21000,21000,21000,22000,22000,23000,24000
"Population ages 75-79, female",SP.POP.7579.FE,Bangladesh,BGD,87996,88240,87769,87044,86675,87042,92487,97471,101652,105018,107913,115683,122457,128213,133192,137931,146123,153248,158866,162732,165152,171581,176512,180428,184034,187947,198201,208091,217311,225788,234033,247501,260084,272397,285301,299664,322713,346158,369565,392477,414971,439178,462702,485132,505678,523857,543153,560367,576309,591665,606308,628511,648868,668867,690589,714505,743499,773901,803150,828000,848000,869000,890000,906000,913000,909000,900000,883000,869000,875000,910000,971000,1054000,1153000,1263000,1382000,1509000,1644000,1781000,1914000,2039000,2162000,2281000,2391000,2486000,2564000,2627000,2673000,2717000,2778000,2869000
