Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 65-69, male",SP.POP.6569.MA,Afghanistan,AFG,67288,67321,67178,67023,67080,67464,68155,69043,69997,70853,71582,72198,72683,73156,73784,74643,75473,76156,76459,76142,75166,73827,71575,68726,65669,62678,61969,61650,61930,62971,64702,69049,75331,82701,89978,96431,97930,97585,96639,96580,98219,100965,105576,111516,117974,124333,129266,133591,137732,142373,148081,153740,160744,168731,177050,185227,192437,199265,206085,213000,222000,229000,237000,245000,255000,266000,276000,286000,298000,311000,325000,337000,350000,364000,381000,398000,415000,433000,452000,474000,499000,522000,548000,575000,604000,632000,657000,682000,709000,737000,766000
"Population ages 65-69, male",SP.POP.6569.MA,Albania,ALB,12493,13221,14501,16018,17337,18212,18486,18442,18348,18488,18956,19497,20345,21349,22376,23354,24022,24694,25351,26012,26712,27130,27658,28217,28698,29051,28995,28806,28716,29407,30619,31910,33855,36137,38313,40175,40816,41314,41860,42671,43783,44878,46483,48173,49822,51352,52629,53580,54260,54784,55265,55714,55957,55996,56183,56848,58124,60294,63026,66000,70000,73000,77000,81000,84000,87000,88000,90000,90000,90000,90000,88000,85000,82000,80000,78000,76000,75000,74000,74000,73000,73000,72000,72000,72000,73000,74000,76000,78000,80000,82000
"Population ages 65-69, male",SP.POP.6569.MA,Algeria,DZA,82947,88153,94926,101907,107378,110571,110207,108165,105784,104781,105944,108185,112079,116543,120228,122615,122636,121679,120688,120978,123243,125947,130394,135554,140089,143436,145961,147838,150014,153905,160328,167140,175604,185312,195988,207590,219818,233789,248276,261669,273258,278257,281899,285102,288932,294064,298404,303516,309629,317110,326620,333086,341446,353783,373366,402034,434360,475374,520084,561000,594000,617000,633000,645000,659000,679000,699000,725000,753000,783000,811000,836000,862000,888000,916000,945000,972000,1001000,1033000,1071000,1116000,1163000,1216000,1275000,1336000,1398000,1455000,1513000,1570000,1622000,1667000
"Population ages 65-69, male",SP.POP.6569.MA,Angola,AGO,31456,31914,32126,32213,32310,32456,32307,32158,32131,32362,32944,33770,34959,36406,37950,39475,40612,41747,42940,44258,45734,46843,48128,49587,51207,52984,54311,55699,57193,58819,60569,61751,63092,64637,66442,68532,70251,72183,74317,76602,78982,80938,83055,85329,87742,90278,92291,94700,97350,99974,102497,104125,105451,107611,112253,120186,129978,142621,156447,169000,180000,187000,192000,197000,202000,209000,216000,223000,232000,241000,251000,259000,268000,278000,289000,302000,314000,328000,343000,360000,378000,395000,414000,433000,453000,474000,490000,506000,524000,543000,566000
"Population ages 65-69, male",SP.POP.6569.MA,Antigua and Barbuda,ATG,266,266,268,273,289,314,341,377,415,445,466,474,468,460,460,473,495,529,564,588,596,602,597,584,568,550,554,550,543,548,583,609,664,723,760,761,735,684,630,592,578,591,633,695,771,842,853,859,858,854,847,836,819,808,824,879,961,1077,1215,1300,1500,1600,1600,1700,1800,1900,1900,2000,2000,2100,2300,2400,2600,2800,3000,3000,3000,2900,2800,2700,2500,2400,2300,2200,2100,2100,2100,2200,2400,2500,2500
"Population ages 65-69, male",SP.POP.6569.MA,Argentina,ARG,253044,259580,266221,273337,281373,290568,299393,308843,318592,328192,337461,344981,352239,359246,365926,372217,377884,383176,388460,394144,400558,403167,406915,412202,419427,428729,438245,448654,459809,471501,483434,492038,501164,510223,518161,524465,526838,528107,528956,530282,532633,532893,533778,535902,540083,546791,551855,559402,569484,582173,595923,610669,627558,645925,664877,683841,698438,713199,728253,743000,758000,770000,781000,793000,806000,818000,827000,836000,846000,857000,869000,878000,888000,901000,916000,936000,954000,974000,999000,1031000,1072000,1116000,1168000,1223000,1270000,1302000,1315000,1316000,1311000,1308000,1314000
"Population ages 65-69, male",SP.POP.6569.MA,Armenia,ARM,16267,15862,15801,16026,16476,17134,17882,18847,19944,21044,22071,22910,23583,24126,24617,25100,25462,25867,26043,25600,24420,22735,20526,18382,17123,17203,18177,20022,22798,26650,31524,37526,44529,51368,56546,59428,59008,56441,53128,50978,50933,52600,56411,60573,62435,60644,55287,46888,37623,30529,27231,26703,29217,33491,37815,41310,44147,46396,48521,51000,55000,59000,64000,69000,73000,75000,76000,76000,75000,73000,71000,68000,65000,61000,58000,57000,55000,55000,55000,56000,58000,59000,61000,63000,65000,68000,71000,74000,78000,82000,86000
"Population ages 65-69, male",SP.POP.6569.MA,Aruba,ABW,259,281,304,324,349,375,398,422,449,484,524,578,641,699,743,767,757,732,701,683,672,667,673,685,694,693,681,661,641,633,641,659,702,765,842,918,976,1031,1083,1137,1194,1252,1322,1393,1460,1517,1557,1590,1622,1670,1745,1818,1914,2022,2137,2241,2330,2414,2497,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3600,3600,3500,3400,3300,3200,3100,3100,3000,3000,3000,2900,2800,2700,2700,2600,2500,2500,2400,2400,2400
"Population ages 65-69, male",SP.POP.6569.MA,Australia,AUS,149708,149663,151017,152395,154695,157889,160333,162387,166497,172067,177811,185719,190929,196191,204713,211916,217246,224555,232730,239761,245073,247711,248156,247334,249019,255537,263883,275408,288881,301759,312061,319412,325420,329347,332134,334165,334947,333568,331465,331176,334071,338199,345275,354814,365007,375903,384789,390252,402979,420882,442749,467736,498922,529998,554311,570753,583929,592142,596780,601000,609000,618000,630000,644000,659000,673000,686000,700000,713000,723000,728000,728000,724000,719000,717000,720000,728000,741000,758000,771000,777000,777000,770000,761000,758000,765000,780000,805000,835000,864000,886000
"Population ages 65-69, male",SP.POP.6569.MA,Austria,AUT,129334,132084,136027,140754,145849,151065,154995,159226,162965,165760,167652,167517,166743,165563,163939,162001,159795,158674,157026,153141,146587,136445,123006,109543,101150,100030,104032,113987,127016,139395,149010,155372,159684,161813,162156,161315,159462,156815,154319,153346,154563,157102,161327,166852,173682,181505,189279,197851,206302,212748,216235,216445,214460,211349,208789,208086,208337,208628,210073,213000,219000,226000,237000,249000,261000,273000,284000,295000,305000,314000,321000,325000,329000,330000,329000,324000,317000,307000,295000,285000,276000,268000,262000,257000,256000,256000,259000,265000,273000,279000,284000
"Population ages 65-69, male",SP.POP.6569.MA,Azerbaijan,AZE,28763,29678,31607,33904,35717,36637,36430,35614,34648,34147,34426,35222,36320,37531,38731,39881,40739,41878,42790,42707,41326,39003,35781,32536,30421,30061,30946,32933,36245,41264,47523,54990,63660,72353,79557,84718,88072,90003,91461,93427,96193,99339,103136,106097,106265,102831,95613,85817,76289,68819,64312,62731,63689,66944,72357,79905,88597,99309,111484,124000,137000,150000,162000,174000,186000,199000,210000,222000,232000,240000,245000,244000,240000,234000,229000,226000,222000,220000,219000,219000,220000,221000,223000,227000,233000,242000,252000,264000,278000,291000,304000
"Population ages 65-69, male",SP.POP.6569.MA,"Bahamas, The",BHS,705,712,730,758,798,842,862,892,936,996,1062,1118,1157,1193,1236,1285,1360,1458,1571,1669,1730,1729,1691,1639,1606,1602,1608,1641,1691,1755,1825,1911,2006,2109,2208,2300,2336,2363,2402,2475,2589,2759,2934,3081,3206,3344,3522,3702,3861,3993,4124,4311,4533,4775,5030,5291,5557,5834,6121,6400,6700,7000,7300,7600,8000,8300,8700,9200,9600,10000,10000,10000,10000,10000,10000,10000,10000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,12000,12000,13000
"Population ages 65-69, male",SP.POP.6569.MA,Bahrain,BHR,1204,1124,1026,919,805,696,776,883,1014,1166,1346,1373,1417,1470,1524,1576,1582,1576,1581,1633,1750,1920,2113,2307,2441,2471,2355,2272,2308,2480,2730,2820,2887,2957,3028,3084,3125,3154,3192,3266,3369,3417,3530,3711,3934,4167,4273,4416,4611,4924,5430,6067,6593,6959,7193,7370,7953,8661,9601,11000,13000,15000,18000,21000,23000,25000,26000,27000,27000,27000,28000,30000,32000,34000,37000,39000,42000,44000,47000,50000,52000,54000,54000,54000,53000,52000,53000,55000,57000,58000,59000
"Population ages 65-69, male",SP.POP.6569.MA,Bangladesh,BGD,342579,353409,364554,376676,390815,407891,424598,443049,462019,480396,498119,514069,529527,545428,562699,582208,590235,599035,608882,620450,634435,640850,648438,657067,666818,678264,694895,713813,734566,756773,780612,800010,820524,842933,868279,897430,927615,959953,994653,1031699,1070918,1101596,1132674,1164874,1199037,1235315,1264172,1292264,1318465,1341024,1359252,1373303,1388708,1402845,1410146,1407989,1392346,1367924,1350163,1360000,1408000,1484000,1591000,1722000,1867000,2019000,2168000,2324000,2484000,2641000,2789000,2912000,3030000,3141000,3242000,3329000,3384000,3425000,3467000,3529000,3619000,3715000,3835000,3973000,4116000,4256000,4371000,4487000,4601000,4712000,4816000
"Population ages 65-69, male",SP.POP.6569.MA,Barbados,BRB,1799,1877,1975,2103,2258,2446,2635,2855,3082,3288,3456,3674,3931,4227,4538,4809,4594,4358,4165,4045,3965,3863,3744,3618,3503,3400,3294,3197,3118,3073,3067,3124,3228,3352,3468,3560,3634,3696,3764,3849,3953,3938,3951,3988,4033,4084,4130,4170,4232,4358,4567,4826,5164,5541,5897,6197,6411,6589,6752,6900,7100,7300,7600,7800,8000,8200,8300,8400,8500,8500,8500,8400,8300,8200,8100,8100,8000,8100,8100,8100,8100,8000,7900,7700,7600,7500,7400,7400,7400,7500,7400
