Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 20-24, female",SP.POP.2024.FE,Afghanistan,AFG,382569,388264,394922,403036,413411,426527,440101,456793,474600,490618,503165,510119,513558,515302,518549,525236,532671,542645,552720,559542,561404,553012,539634,523593,507901,494737,484510,478935,479970,489887,509495,546016,594099,647489,698644,742884,771693,791135,805875,822422,845370,886984,940050,1001062,1063275,1120591,1147286,1162951,1171764,1181524,1199089,1244562,1302810,1372404,1449757,1531111,1605362,1677981,1748437,1817000,1886000,1954000,2020000,2083000,2143000,2202000,2266000,2327000,2382000,2424000,2452000,2471000,2475000,2469000,2464000,2470000,2488000,2516000,2547000,2576000,2597000,2619000,2635000,2646000,2654000,2663000,2677000,2691000,2703000,2711000,2718000
"Population ages 20-24, female",SP.POP.2024.FE,Albania,ALB,65742,67331,68460,69262,70057,71022,72067,73358,75194,77641,80498,84025,88220,92802,97667,102744,107705,112854,117915,122787,127540,132105,136641,140776,144118,146407,147487,147583,147044,148132,148977,144771,142028,140444,139231,137792,135308,131821,127980,124668,122531,120634,120812,122251,124661,127565,128212,127669,126014,123493,120644,116987,112211,107132,102639,99401,102972,107888,112662,116000,116000,114000,108000,101000,93000,87000,81000,77000,73000,70000,68000,68000,69000,71000,73000,74000,74000,73000,72000,72000,71000,70000,70000,70000,70000,69000,69000,68000,67000,66000,65000
"Population ages 20-24, female",SP.POP.2024.FE,Algeria,DZA,457153,461819,464570,465798,466536,468170,472521,478196,487778,505010,532022,566054,610016,659024,705515,744865,774453,796705,814958,834819,859820,886877,919062,954660,990525,1024680,1056707,1087756,1118810,1151679,1187474,1224429,1263799,1305555,1349739,1396213,1437132,1481598,1529060,1577730,1625984,1674116,1719924,1763087,1802454,1836192,1860065,1876234,1885423,1889257,1888427,1874596,1858691,1837565,1806896,1765118,1715030,1656822,1594881,1536000,1487000,1452000,1424000,1410000,1419000,1454000,1514000,1600000,1704000,1815000,1923000,2029000,2134000,2228000,2300000,2343000,2359000,2344000,2307000,2262000,2221000,2184000,2150000,2117000,2084000,2049000,2014000,1980000,1948000,1919000,1894000
"Population ages 20-24, female",SP.POP.2024.FE,Angola,AGO,226422,226711,226848,226588,225693,224106,219307,213709,209821,211098,219526,234063,256242,282667,307808,327887,341023,349339,354781,360779,369499,378853,390934,404895,419445,433977,446798,459876,473804,489454,507263,524525,544332,566326,590156,615738,640226,667002,695229,723577,751133,775254,798790,822777,849043,878744,908822,942621,979012,1016352,1053668,1088987,1125391,1162682,1200835,1240098,1280161,1320968,1363881,1411000,1463000,1518000,1579000,1643000,1711000,1782000,1855000,1931000,2008000,2084000,2155000,2221000,2284000,2344000,2404000,2466000,2529000,2593000,2659000,2727000,2797000,2869000,2943000,3019000,3098000,3178000,3259000,3342000,3427000,3512000,3597000
"Population ages 20-24, female",SP.POP.2024.FE,Antigua and Barbuda,ATG,2279,2415,2543,2649,2732,2793,2847,2875,2893,2926,2985,3049,3141,3239,3319,3365,3376,3364,3339,3311,3288,3269,3248,3234,3239,3256,3324,3417,3505,3555,3539,3445,3307,3152,3015,2914,2921,2898,2848,2786,2730,2787,2915,3100,3294,3453,3534,3587,3622,3659,3711,3774,3845,3916,3974,4012,4032,4032,4017,4000,4000,4000,3900,3900,3900,3900,3800,3800,3800,3700,3700,3700,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3500,3500,3500
"Population ages 20-24, female",SP.POP.2024.FE,Argentina,ARG,796855,805255,816125,829310,844479,861311,879753,899862,921172,942993,964740,987956,1011147,1033515,1053902,1071441,1083516,1092067,1098112,1103505,1109517,1115912,1125433,1136891,1148380,1159139,1173486,1185776,1198159,1213863,1234600,1255758,1280824,1310867,1347394,1390917,1441092,1499834,1558947,1606071,1633823,1645307,1636271,1615236,1596091,1587410,1586666,1595643,1611208,1627440,1636350,1652247,1666661,1678693,1687353,1692096,1692994,1689372,1684079,1680000,1682000,1691000,1705000,1722000,1739000,1751000,1760000,1766000,1770000,1773000,1778000,1785000,1794000,1802000,1809000,1812000,1814000,1814000,1811000,1807000,1803000,1800000,1797000,1793000,1789000,1785000,1782000,1779000,1775000,1771000,1767000
"Population ages 20-24, female",SP.POP.2024.FE,Armenia,ARM,102499,98365,89536,78462,69171,64248,63341,66618,73043,80635,88093,96243,104962,114529,125033,136026,145313,155361,166017,175945,183530,185702,184892,182051,178264,173978,169482,163734,156937,149611,142153,133102,124951,118311,113507,110612,111170,113455,116967,120997,125009,128350,131310,134049,136766,139486,141798,144142,146116,147093,146677,143995,140163,135371,129746,123311,115796,107137,98214,90000,84000,80000,78000,77000,77000,79000,80000,83000,86000,89000,91000,93000,95000,96000,96000,95000,95000,93000,91000,88000,86000,84000,82000,80000,78000,76000,74000,72000,70000,69000,67000
"Population ages 20-24, female",SP.POP.2024.FE,Aruba,ABW,2151,2217,2284,2353,2422,2494,2566,2647,2730,2809,2878,2976,3042,3077,3083,3070,3034,2996,2969,2969,3002,3104,3227,3328,3370,3331,3117,2847,2572,2340,2179,2319,2464,2578,2643,2656,2701,2710,2677,2626,2601,2695,2838,3000,3138,3232,3227,3112,2910,2685,2506,2632,2850,3120,3369,3551,3691,3765,3784,3800,3800,3800,3700,3700,3600,3600,3600,3600,3500,3500,3400,3300,3200,3100,3000,2900,2900,2900,2900,2900,2900,3000,3000,3000,3000,3100,3100,3200,3200,3200,3200
"Population ages 20-24, female",SP.POP.2024.FE,Australia,AUS,324306,335872,349837,363401,379589,398704,424511,451721,484446,516667,541087,560628,564396,563877,572290,578412,584369,594624,606937,617987,627664,640168,651078,657117,660356,663151,667523,668480,668731,670194,672785,677603,686387,695080,700731,700514,695871,680980,659785,640431,628043,630664,642515,661854,681693,698176,720634,732700,751577,769198,780714,786318,794168,801356,805717,807530,804778,801971,798187,793000,789000,786000,785000,787000,793000,802000,816000,834000,855000,874000,889000,903000,912000,920000,927000,935000,945000,957000,968000,977000,983000,987000,989000,989000,987000,986000,985000,985000,985000,985000,984000
"Population ages 20-24, female",SP.POP.2024.FE,Austria,AUT,237901,245928,254701,262854,268623,270905,270994,267802,261743,254944,249212,245355,242624,241293,241350,243104,247414,255145,264513,274012,283239,292521,300352,306257,311234,314840,317505,318728,318195,315893,311438,308424,302466,293322,282333,271475,259116,248079,238880,232230,228271,230628,236482,244071,251462,256892,259188,258902,257211,255529,254795,257367,261257,265305,267969,268549,264875,257812,249126,240000,233000,227000,223000,221000,219000,216000,215000,213000,212000,210000,209000,210000,210000,211000,212000,213000,216000,218000,221000,223000,224000,225000,226000,226000,226000,225000,224000,223000,222000,220000,217000
"Population ages 20-24, female",SP.POP.2024.FE,Azerbaijan,AZE,208950,197711,178011,154481,134385,122253,117048,119728,128881,141279,154404,168433,183742,200104,217449,235626,253884,272256,290764,309367,327754,344361,360172,373880,383626,388387,388064,381117,368581,353768,336129,329774,326327,325066,324192,323131,323095,324128,326701,331078,337482,344955,354463,366424,381048,397749,414561,432176,452976,470310,478219,479458,475733,467245,455084,440137,421876,401189,379484,359000,341000,326000,314000,305000,298000,295000,295000,297000,303000,311000,323000,338000,357000,376000,391000,400000,404000,401000,394000,384000,375000,366000,356000,347000,338000,329000,322000,315000,310000,306000,304000
"Population ages 20-24, female",SP.POP.2024.FE,"Bahamas, The",BHS,4677,4862,5014,5140,5270,5424,5712,6033,6352,6630,6851,7317,7702,7990,8212,8395,8638,8982,9438,9994,10621,11172,11747,12292,12721,12980,13004,12877,12667,12490,12426,12511,12712,12967,13170,13252,13090,12753,12320,11956,11795,12412,13023,13393,13491,13505,13979,14512,14923,15163,15331,15571,15891,16220,16448,16515,16435,16227,15907,15000,15000,14000,14000,13000,13000,12000,12000,13000,13000,13000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,13000
"Population ages 20-24, female",SP.POP.2024.FE,Bahrain,BHR,6043,6315,6686,7097,7426,7545,7336,6946,6531,6296,6327,6883,7734,8793,9921,11026,12226,13477,14735,15917,16955,17962,18433,18388,17926,17178,17726,18364,18996,19590,20099,20470,21129,21995,22879,23528,23443,23508,23880,24636,25617,27440,29334,31332,33318,35052,38463,41349,43314,44314,44466,44490,44250,43686,42929,42125,44930,46734,46815,45000,43000,45000,47000,49000,50000,51000,53000,54000,55000,55000,55000,54000,55000,55000,55000,56000,56000,56000,56000,56000,56000,56000,56000,57000,57000,57000,57000,57000,58000,58000,58000
