Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 15-19, female",SP.POP.1519.FE,Afghanistan,AFG,447902,460509,477756,496828,513556,525876,531348,533052,533509,536991,546200,557500,574156,594071,614231,632951,646791,659204,668714,674023,674945,663148,647114,629276,612524,599172,588559,583371,586200,600346,627333,673193,733712,800499,863301,916098,949874,972950,991696,1014151,1045526,1099269,1159545,1220946,1277719,1326832,1348276,1368332,1393730,1431876,1486920,1569131,1663841,1764537,1862023,1950171,2021943,2084697,2142622,2201000,2263000,2318000,2376000,2433000,2481000,2514000,2530000,2530000,2522000,2519000,2528000,2542000,2566000,2597000,2628000,2654000,2671000,2683000,2693000,2704000,2716000,2726000,2737000,2748000,2759000,2770000,2776000,2781000,2786000,2790000,2794000
"Population ages 15-19, female",SP.POP.1519.FE,Albania,ALB,71485,72636,73917,75460,77535,80257,83525,87595,92489,97783,102874,108065,113304,118357,123318,128236,132676,137122,141097,144236,146527,147927,148554,148622,148680,149046,149481,150368,151459,154102,155747,152879,151173,150434,150265,150271,147965,145716,144094,143679,144682,145175,147628,150428,152793,154114,149854,144915,140215,136428,133803,128539,125043,123349,122428,120725,117530,111846,104356,97000,91000,85000,80000,76000,73000,72000,71000,72000,74000,76000,77000,77000,77000,76000,75000,75000,74000,74000,74000,73000,73000,72000,71000,71000,70000,69000,67000,66000,64000,63000,61000
"Population ages 15-19, female",SP.POP.1519.FE,Algeria,DZA,520202,520129,518680,520663,532445,557166,590107,635452,687565,737187,778585,808837,830986,848470,867474,891880,915588,944450,976889,1010062,1042399,1071260,1100558,1130823,1163365,1199021,1235831,1275133,1316741,1360607,1406654,1454339,1503917,1554179,1603754,1651645,1694359,1737022,1777998,1814911,1846034,1872666,1890425,1899981,1902839,1899635,1890824,1876959,1855914,1824381,1780999,1721168,1654534,1585744,1522772,1471917,1433111,1406766,1396804,1409000,1445000,1509000,1595000,1698000,1807000,1915000,2020000,2124000,2219000,2293000,2337000,2353000,2337000,2300000,2255000,2215000,2176000,2142000,2109000,2076000,2041000,2006000,1972000,1940000,1911000,1886000,1867000,1853000,1844000,1840000,1841000
"Population ages 15-19, female",SP.POP.1519.FE,Angola,AGO,248602,247683,245345,243663,245943,253804,263677,278887,296648,313161,326822,337443,346459,354477,363181,373665,383254,394907,408018,421636,435362,447828,461509,476462,493112,511966,530711,551642,574593,599290,625446,650160,677535,706315,734991,763025,787239,811455,836394,863267,892751,921684,953944,988642,1024617,1061298,1095627,1131812,1169578,1208854,1249774,1289588,1331920,1377126,1426011,1479227,1536114,1596793,1661218,1729000,1800000,1873000,1948000,2026000,2101000,2172000,2237000,2299000,2358000,2418000,2479000,2541000,2605000,2671000,2739000,2808000,2879000,2953000,3028000,3106000,3186000,3266000,3349000,3433000,3517000,3603000,3688000,3773000,3859000,3945000,4030000
"Population ages 15-19, female",SP.POP.1519.FE,Antigua and Barbuda,ATG,2995,3045,3045,3027,3043,3117,3238,3405,3589,3743,3838,3872,3856,3802,3733,3675,3622,3574,3534,3507,3494,3515,3539,3564,3577,3571,3558,3480,3324,3101,2861,2764,2694,2661,2686,2775,2886,3016,3139,3226,3287,3479,3616,3672,3668,3648,3703,3781,3865,3942,3992,4027,4036,4030,4018,4004,3990,3977,3958,3900,3900,3900,3800,3800,3800,3700,3700,3700,3700,3700,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3500,3500,3500,3500,3400,3400,3400
"Population ages 15-19, female",SP.POP.1519.FE,Argentina,ARG,855631,874233,894164,914992,936191,957323,978776,1000162,1020723,1039427,1055654,1071939,1085600,1097002,1106865,1115666,1121601,1126879,1131885,1137206,1143424,1151724,1163327,1178239,1196468,1218294,1246661,1275616,1307635,1346511,1393543,1444088,1504071,1565057,1613910,1643070,1653987,1645592,1625685,1607417,1599057,1600322,1609387,1623954,1639256,1652022,1662789,1673592,1682988,1689007,1686282,1688400,1684920,1679137,1676375,1679763,1689034,1704777,1724085,1741000,1753000,1763000,1768000,1772000,1775000,1780000,1787000,1796000,1804000,1811000,1814000,1816000,1816000,1813000,1809000,1805000,1802000,1799000,1795000,1791000,1786000,1783000,1780000,1776000,1772000,1768000,1765000,1761000,1758000,1753000,1749000
"Population ages 15-19, female",SP.POP.1519.FE,Armenia,ARM,61880,60758,63854,70070,77392,84569,92082,99809,107888,116635,126112,137670,148845,158828,167038,173261,179086,182889,183856,181889,177689,172124,165187,157782,151396,147050,143925,141968,140132,137588,134620,132922,131924,131628,132047,133197,135973,139042,142230,145320,148083,150380,152410,153795,153961,152513,149149,144326,138274,131395,124051,115914,107363,98881,91409,85656,81429,79076,78360,79000,80000,82000,84000,87000,90000,93000,95000,96000,97000,97000,97000,96000,94000,92000,90000,88000,85000,83000,81000,79000,77000,75000,73000,71000,70000,69000,68000,67000,66000,66000,65000
"Population ages 15-19, female",SP.POP.1519.FE,Aruba,ABW,2722,2847,2946,3027,3095,3160,3214,3269,3315,3347,3365,3364,3341,3312,3290,3277,3275,3304,3351,3390,3403,3346,3247,3108,2942,2757,2487,2260,2107,2049,2083,2170,2260,2346,2419,2482,2566,2666,2794,2937,3074,3202,3313,3412,3512,3611,3509,3436,3425,3467,3525,3640,3705,3732,3738,3739,3727,3694,3649,3600,3600,3500,3500,3500,3500,3400,3300,3200,3100,2900,2900,2800,2800,2900,2900,2900,3000,3000,3000,3000,3100,3100,3100,3200,3200,3200,3200,3200,3200,3200,3200
"Population ages 15-19, female",SP.POP.1519.FE,Australia,AUS,374389,397422,425717,452611,476485,494944,516732,524762,527497,529308,533622,554863,570879,584813,601697,607922,615502,624623,633377,639115,642376,646831,647056,642282,638434,640024,647655,659083,672397,681543,681609,675970,662576,644066,628932,621508,618102,620102,626719,635082,642059,657025,667296,673415,676620,680548,697412,703596,712775,715931,711437,716285,722914,726873,725838,721885,724071,727998,732921,739000,748000,763000,782000,802000,822000,837000,851000,861000,868000,875000,883000,894000,905000,917000,925000,931000,936000,937000,937000,935000,933000,933000,933000,933000,932000,931000,932000,933000,934000,935000,937000
"Population ages 15-19, female",SP.POP.1519.FE,Austria,AUT,270752,269510,265263,258916,252227,246395,242248,238785,236110,235391,237639,243856,253367,264721,275228,283508,291568,299315,305547,310157,313732,316347,316567,314009,309647,303110,294725,284108,272129,260492,250031,243901,237975,232079,226964,223925,222435,224245,227957,231482,233324,237331,238976,238664,238396,239140,241162,243741,246173,246760,244753,243335,239215,233035,226499,221323,218118,215583,213830,212000,209000,207000,206000,204000,203000,202000,202000,203000,204000,205000,206000,208000,211000,213000,215000,216000,218000,219000,219000,219000,218000,217000,216000,215000,213000,210000,209000,207000,205000,203000,200000
"Population ages 15-19, female",SP.POP.1519.FE,Azerbaijan,AZE,122629,117799,120270,128800,140891,154864,170469,187910,205796,223016,239524,257983,275737,293102,310725,328684,346045,363325,378950,390599,396963,397106,392451,384411,375110,365872,352960,341517,332953,327428,320483,319946,320716,323197,327248,333046,341129,351101,362992,376289,390391,406028,421819,436539,448916,457861,461579,461122,460329,454550,440574,423255,402842,380856,359929,341814,326160,313944,305071,299000,296000,296000,298000,303000,312000,324000,339000,357000,376000,392000,401000,405000,402000,395000,385000,376000,367000,357000,347000,338000,330000,322000,316000,311000,307000,304000,303000,303000,303000,305000,306000
"Population ages 15-19, female",SP.POP.1519.FE,"Bahamas, The",BHS,4947,5273,5623,5966,6271,6540,6928,7296,7641,7964,8265,8724,9047,9276,9502,9787,10501,11314,12107,12706,13032,13152,13026,12768,12559,12494,12493,12673,12938,13135,13174,13150,12953,12689,12540,12601,12621,12886,13311,13712,13993,14108,14152,14296,14574,14870,15020,15156,15375,15672,15943,15936,15802,15524,15117,14611,14082,13455,12820,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,14000,14000,14000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,12000
"Population ages 15-19, female",SP.POP.1519.FE,Bahrain,BHR,7513,7785,7829,7621,7339,7290,7716,8332,8992,9580,10114,11155,12205,13169,13947,14510,15324,16030,16664,17253,17753,17459,16863,16109,15389,14869,16013,17052,17806,18208,18380,19306,19961,20220,20216,20249,21593,23065,24267,24995,25351,27057,28265,28966,29381,29773,32048,33906,35145,35626,35428,36362,36824,36766,36350,35917,36895,37737,38728,40000,40000,43000,45000,46000,47000,47000,49000,50000,51000,52000,52000,53000,53000,54000,54000,54000,54000,55000,55000,55000,55000,56000,56000,56000,56000,56000,56000,57000,57000,57000,56000
